A_1_L_ratio	A_2_L_ratio	A_3_L_ratio	A_4_L_ratio	A_5_L_ratio	A_6_L_ratio	S_1_L_ratio	S_2_L_ratio	S_3_L_ratio	S_4_L_ratio	S_5_L_ratio	L_1_L_ratio	L_2_L_ratio	L_3_L_ratio	L_4_L_ratio	L_5_L_ratio	V_1_L_ratio	V_2_L_ratio	V_3_L_ratio	V_4_L_ratio	V_5_L_ratio	K_1_L_ratio	K_2_L_ratio	K_3_L_ratio	K_4_L_ratio	K_5_L_ratio	LA_1_L_ratio	LA_2_L_ratio	LA_3_L_ratio	LA_4_L_ratio	LA_5_L_ratio	LB_1_L_ratio	LB_2_L_ratio	LB_3_L_ratio	LB_4_L_ratio	LB_5_L_ratio
ADAMTS1:::CCT	1.37962494699535	1.37033055513063	0.916352132511646	1.33356806575199	0.969127491086274	1.43044285029089	1.43266461072629	1.99405441491853	1.87259440057248	1.60227569616883	2.21473009147339	2.44092977331883	2.41289122794102	2.34180572418065	2.3332313507742	2.37105210219692	1.9643534507217	1.76581857098808	1.91499697102866	2.07141873351042	1.80721320090234	-3.01408655235118	-2.6219457623459	-1.9815016353383	-2.12748606130341	-1.62575788373842	-0.843340292436997	-0.654938013276807	-0.738273328871138	-1.08922883305742	-0.87360804020808	-1.26972896072416	-0.582919080912094	-1.28674623313605	-0.828282685095264	-1.10738875104292
ADH1A:::AAG	-3.23085414199818	-4.65818836559534	-3.342463275933	-4.33097049101983	-3.06508820620044	-3.39107319356053	-3.79539483679524	-0.872940422445437	-3.44606596643394	-0.971715290663696	-4.1416702084991	-0.819709000493672	-0.457789530729133	-0.717685668790516	-0.615355569658449	-0.538943362033618	-3.02310782054837	-2.93832403733821	-2.556676245679	-3.39343202548039	-3.81333898363986	-6.35119770960155	-6.38486654663748	-6.53020867133582	-6.15106361503202	-6.53020867133582	-4.83070477167507	-4.93147593142192	-4.10148155754841	-3.26501404984701	-4.51736032189515	-3.40315098976612	-4.19343049056234	-3.18431143029854	-6.53020867133582	-5.25394181118494
ADH1A:::CCT	-3.66721923645633	-4.28392228914142	-5.00681321728423	-3.78361146837466	-3.29925697571391	-2.44157185562174	-2.53788148226492	-4.88166049801038	-3.40425627383817	-5.45403765684956	-2.66925651607414	-0.631198897245219	-0.584194986862637	-0.369659664484218	-0.489128385438473	-0.34205980627906	-3.87249334304946	-3.507212673894	-2.97051902922964	-2.12211241427307	-2.54706920994799	-6.55641226682708	-5.25437169256959	-4.59282479411194	-6.85983179398293	-5.82749212803662	-3.85778142968864	-4.29997876281003	-3.13297597869059	-4.76393607259522	-3.90487112282472	-5.46619318984164	-3.26565585259731	-5.53797456592073	-3.43094877227715	-5.23238799628089
ADH1B:::AAG	-3.06881938733141	-2.49199587603133	-3.47183663580622	-2.27768012014254	-2.25120512759104	-2.8087808384542	-0.198253624327952	-2.31786257163262	-4.01935485433123	-1.59646932068547	-1.87339242171638	-0.84206712154827	-0.78936718061069	-0.773892180847204	-0.712428928006016	-0.843559543926864	-2.32142385817221	-3.86943911294708	-1.76041802302527	-1.75079680547608	-3.29550879406988	-4.92299373282559	-4.984160944076	-6.33343372607538	-6.34948542400473	-5.67637915591878	-2.87015810200197	-4.62382580238635	-3.97412239327077	-3.63795354095064	-3.54622714040896	-2.61684311845106	-4.87897626929767	-5.49504070083621	-2.46521584502861	-5.78400165404079
ADH1B:::CCT	-3.62313863370211	-3.57958411416956	-2.90807412540442	-3.64418656100914	-2.64622472192786	-2.34700465447705	-2.56998035695857	-0.342063250321037	-3.70023093185849	-3.07858884035307	-3.2530841712057	-0.724007767618846	-0.648431175038127	-0.796021073758895	-0.766768914040385	-0.601542948860509	-2.24015004300593	-3.76701314902178	-1.25049963866345	-2.42209166397068	-3.42736120665868	-4.79775756054236	-6.09005660734763	-4.3524640176257	-5.45297907649018	-4.96445526401182	-3.303443833654	-4.02273403137847	-4.0829970561783	-3.79100703724215	-3.93445467702821	-4.31764629610133	-2.91050166936299	-4.3295598422831	-4.90757286138929	-4.55742774130741
ADH1C:::AAG	-3.47660851512535	-3.94730356040745	-3.36371621545372	-1.79519478481521	-3.29552204673621	-2.03463471283702	-1.75633254107299	-4.75304989476437	-3.07869608839809	-1.83838519638038	-3.0457796883665	-0.549634080717707	-0.663884775462369	-0.765899904875953	-0.575611391680955	-0.682929216359248	-3.89269249804182	-1.7216843006718	-2.51548506194262	-1.55226992202615	-2.81667177123143	-6.90207937921707	-5.84926938422989	-6.68219610568243	-6.88003094897528	-5.1368373773718	-4.10743499866694	-5.54700405374421	-3.2018407437786	-3.1384640146178	-4.21078044588866	-3.87032853512852	-2.88917973877955	-4.43640076181615	-1.98493159058892	-2.98331251404352
ADH1C:::CCT	-4.90946384374111	-3.88590908001144	-3.37519454774742	-3.63134769349091	-3.85790580384804	-3.07086370478027	-4.39048512944667	-2.97968433817713	-4.30108319379255	-3.18804461594496	-4.44134428538073	-0.789130556911158	-0.843962859198915	-0.940771488424328	-0.880943221652388	-0.927832883245801	-5.1286537763752	-3.04255900449649	-3.49141547014455	-2.50804972028158	-2.96378452484178	-5.62387214908203	-5.89955175235633	-5.84947795886359	-5.27837803069496	-5.22595447040273	-4.28915429982899	-5.04387714284169	-3.66214060895042	-4.08134677767105	-4.92923717456116	-5.51192849159476	-4.76815048577353	-4.17633028247459	-4.5308946206602	-3.10153799250692
ADH4:::AAG	-0.331298979013837	-1.64082278135411	-3.73614637585753	-2.27667848599408	-3.98546777607045	-3.17333713184754	-3.13098979040762	-3.0536703182813	-3.50653895222271	-3.98546777607045	-3.98546777607045	-2.16408495239153	-1.83391315863477	-1.79479409457254	-1.40783571246177	-1.8173783516805	-2.67433579514485	-3.98546777607045	-2.83116858247189	-2.13806311275941	-2.90488547172747	-3.98546777607045	-3.93537574471796	-3.98546777607045	-3.98546777607045	-3.98546777607045	-1.68886408814284	-3.98546777607045	-3.93055253917535	-3.98546777607045	-2.1940933104565	-3.50339985331604	-3.98546777607045	-0.834246173715447	-3.98546777607045	-3.98546777607045
ADH4:::CCT	-3.96612243810782	-4.46544578246069	-4.25641503596458	-2.7648635686183	-4.39910401910136	-2.72486692674752	-2.00333690587864	-3.41015736413362	-3.77837458534657	-0.160521566003541	-0.91913761283666	-2.25870849908874	-1.98255946187222	-1.96704228886323	-1.80321040532568	-2.0870202914322	-1.21965065046046	-2.3391813527144	-3.11621398975489	-1.99726745014009	-2.45466314025357	-4.90344732467559	-3.96338949966948	-4.90344732467559	-4.90344732467559	-4.1461213956861	-4.90344732467559	-4.34042785632337	-4.74460078255375	-4.90344732467559	-4.90344732467559	-4.90344732467559	-4.90344732467559	-4.90344732467559	-3.3465818033268	-3.80739377831519
ADH6:::AAG	-2.47397092083468	-2.82116923553322	-2.06253708527738	-3.42727868112983	-2.40885586559777	-2.43886819389767	-2.00494373161391	-1.65524212602339	-2.94546472090517	-3.18355244332095	-4.73901659580472	1.3614031923668	1.34989408454905	1.39792252157955	1.3565245217545	1.36165971519435	-1.96609618276218	-3.28607692463857	-2.60448712210766	-1.89387824116162	-1.41070262756578	-4.48767512997049	-4.22184630024462	-3.99323821600972	-3.86542519639193	-4.70895140451615	-2.7051319952928	-3.32572294182539	-2.02960507870816	-2.43695842760161	-2.34067187310854	-3.41271071183854	-2.56191579816803	-2.83767771192076	-3.95891133933672	-1.86370639388424
ADH6:::CCT	-2.77314771189623	-2.71851628287795	-2.93286301481835	-3.59801822479625	-2.35747611501708	-3.36891144828261	-2.70680081908697	-0.561233285534094	-3.71059120413208	-5.14510419583628	-4.02147434797845	2.18562236908335	2.1838479895015	2.16995042851388	2.11942112581171	2.21842900627506	-3.74477179929481	-2.28071275603743	-2.47323894495694	-3.30025670897889	-2.10179077349857	-4.31839439733224	-5.20704868206975	-3.93407872367104	-5.64866636568801	-4.12358646558561	-2.35965230514911	-2.82599079023245	-1.24287704853824	-2.00537929456629	-1.98350105751164	-3.72575918407818	-2.98688779528953	-3.00893980041143	-2.9906682498583	-2.55780516223871
ADM:::AAG	1.63210836402983	1.5160148580219	0.997492586454815	1.52486470090694	0.860165486156552	1.3146574191707	3.39753242175963	2.96926961921832	3.35390709131963	2.79631522708842	2.98758964366234	2.17851025826803	2.27313082158212	2.39515504818265	2.48120929700732	2.38133660583536	2.79903639335945	2.75523389461078	2.7454312567869	2.92170719274939	2.90471541288278	-1.67694873569611	-1.99410314238468	-2.43228384822556	-2.25845026534797	-2.37155421552645	-0.387849568086793	-1.00879757242144	-0.603291464936005	-0.590877955389979	-0.49499131738613	-0.232867210733301	-1.13062715194347	-0.627854358707497	-0.4432448162538	-1.0214774527159
ADM:::CCT	1.40359803877952	0.956149032687332	0.690439987657895	1.01615525900829	0.846982994008928	0.788230694560764	2.57547177976378	1.89162891059392	2.0294392764198	1.88811888635744	2.46526549259285	1.87995690621565	1.89397597115476	1.91027106610129	1.94398853339146	1.85834049429733	2.39674742309288	2.48334770850719	2.19759295866185	2.34686602328976	2.38497237064339	-3.15193738637581	-2.90793225910328	-3.34351679032611	-2.65859725540426	-2.43040160191995	-1.04439742943931	-0.727537125942892	-0.986221964798333	-1.03019595606182	-0.936826386203999	-0.880282484309282	-0.992767064386989	-0.699569539623595	-0.723402744146778	-1.16784055024809
ADPRHL1:::AAG	0.488402493242558	0.296887571855288	0.78999650679004	1.01401076180657	0.600243356340521	0.452338423373244	1.66048793986059	1.40595290310959	1.738306058655	1.85265726385901	1.30755986854145	0.38879782595895	0.403259871271529	0.499175930689266	0.519889354046786	0.510993360151178	1.5123915208371	1.76372184624013	1.73074464049797	1.68156162661937	1.42794533646877	-3.47124520349376	-5.14240429561706	-5.2714598952825	-5.57426472481197	-6.65910849213601	-2.36039221896817	-3.02290506452519	-2.95858303563809	-2.67854650906349	-2.49806851958643	-3.51839472513326	-2.26949045543426	-3.98844796801611	-2.68967250266665	-1.59659104924452
ADPRHL1:::CCT	0.164767263473689	0.269158606940706	0.169709770911456	0.044264687283051	0.14467459462614	0.186265752421732	1.16027631655491	0.57352459694748	0.923225082291753	1.22401457284076	1.62377095521179	0.020554351986794	-0.0670864103922205	-0.124794969410496	-0.103200098669797	-0.106549088080561	1.01723916335265	1.73583126768275	1.407216024797	1.56287661976318	1.32100417855967	-5.14508474215983	-5.0076871514667	-5.82980063115094	-7.39198553038441	-3.58107910480214	-2.70041457681001	-3.25891398369478	-3.01835404711511	-3.39693309873577	-2.94309825670085	-2.90686979924499	-3.58324417324425	-3.10083220330655	-1.87972397893781	-2.62781103915905
AFM:::AAG	-2.57747443132269	-2.43036338412455	-2.50121277212419	-3.16564933966894	-4.27419751347889	-4.80500709432803	-3.19118976446887	-2.94399914466194	-2.28680496097538	-3.14002873246412	-1.71810132345174	-0.813712972460875	-0.772137835132265	-0.722832360860695	-0.770979023616391	-0.832837916529639	-5.50222228109064	-3.74781468826903	-1.44004923261739	-4.52122520268859	-2.66577542336885	-5.51869967200553	-6.81335426201624	-5.52676791423099	-6.7291346011127	-5.76925115370613	-3.72708423681841	-6.25033479366402	-3.59569131425848	-4.47742485151564	-4.13186469290227	-3.75334677436572	-3.11524309762609	-6.57047670454752	-3.19280079147503	-5.04037321728585
AFM:::CCT	-3.59044499574909	-4.13753383017023	-3.12940970355571	-4.12154507930693	-3.662281618103	-3.44377456355143	-3.31313943643028	-5.66119091909963	-5.10148502565359	-4.68921382505587	-4.27587334954291	-0.545544986583501	-0.654321944930962	-0.413749616032308	-0.516349743853624	-0.621435396235376	-2.14959332400836	-1.82118882198628	-4.59302101847417	-3.34788745784812	-4.21162164061946	-5.83415889135923	-6.21442305463548	-5.07079833673293	-7.15448087964159	-6.44320589195314	-6.03973146857419	-6.84567851413931	-3.78287538423127	-3.73033066624814	-4.52943611717704	-6.67241295688718	-6.54237677003429	-6.70378304683481	-4.17522991146554	-3.26749113484201
AFM_ATG:::AAG	-2.47631638691359	-3.7522699258167	-2.88758909145589	-3.24173377794418	-3.99705703088538	-4.19275812222374	-3.55151033308186	-2.74540870358738	-3.66825583515076	-5.44195781507172	-5.60068334449896	-0.42420704497722	-0.556869810844768	-0.379738758187355	-0.456485418474432	-0.534794494919288	-2.86423766936435	-1.69480593054273	-2.09436351065548	-2.70533743089579	-1.82921728384789	-6.3713385201518	-5.37910154067701	-6.3713385201518	-5.92700530715961	-6.29669032789566	-4.0747348322242	-6.3713385201518	-4.29401357687484	-3.96338960062534	-3.27567876482628	-6.11026252472666	-5.60186373597351	-6.3713385201518	-4.90375586043548	-6.3713385201518
AFM_ATG:::CCT	-4.3361223680802	-4.28179467789946	-3.0453515559758	-3.62443072651448	-4.91971771864096	-4.90000787792737	-4.60203390702673	-5.8832632145423	-4.40071044175441	-4.03286622047781	-6.0444054966786	-0.178078405373442	-0.243846180509615	-0.195507078156299	-0.237891225262096	-0.293833495247205	-1.9498411047743	-4.25079470037026	-3.75249497506332	-4.5229316130038	-2.57946897351603	-5.23896787125284	-6.81506067233144	-6.81506067233144	-4.2471835830759	-6.01310839584006	-5.04342728238683	-5.16057426317217	-2.39761412256878	-3.0428428270099	-4.33100054013001	-6.5539846769063	-6.81506067233144	-2.14912063272207	-6.04424646726451	-5.10339721372587
AGT:::AAG	0.954000972445282	1.01992614398669	0.953324876352393	0.860417931920327	0.997988340892361	0.799756482682018	1.2846160170345	1.19782882227126	1.37913379438861	1.54047465342925	1.45630385448895	0.952640359759161	1.03115502068404	1.01612228429218	1.04854112101845	1.04231709288359	1.67290068577819	1.94413758068508	1.6861572770587	1.80029870276626	1.70739023430642	-3.27383266541481	-3.45666444604381	-4.42568371088329	-4.22317030782301	-3.8614839006836	-1.8039927140213	-1.81729317041375	-2.05974117078938	-2.03156836863785	-2.01029426770417	-1.77691997319149	-2.62377485303644	-1.90242494430312	-1.86372329466843	-1.51718982498962
AGT:::CCT	0.630655538400092	0.695109072770722	0.885807140201205	0.591442395554971	0.875244182429405	0.699130930493119	1.19722563929749	1.46828224112236	1.1396547872304	1.07317268458326	1.23139830062363	1.32683938246802	1.3106988691509	1.2132896067559	1.18106717194158	1.26033956562667	1.79893115961017	1.63097610830736	1.82318084801675	1.55695360203006	1.55239206924401	-4.51882347818397	-4.1644414904882	-4.50431984322237	-4.59601739345414	-4.43877897617211	-1.82576726221031	-2.02129369420125	-1.82000759775309	-1.64457361439771	-1.97448816652776	-1.86362397162479	-2.04281473641534	-2.26973154306976	-2.30243406901278	-2.13024755434204
AKR1C4:::AAG	-2.45116096530867	-3.76401669355591	-2.89536412526302	-3.59461362060882	-2.83310411224559	-3.1067952487616	-3.21189748272623	-4.9836480535179	-2.83612802154176	-4.71162414133317	-5.49244984147795	-1.42457543150119	-1.40880953035622	-1.46089637456203	-1.34631360916571	-1.43698922785696	-1.79494742262259	-1.24953253005335	-3.06977222206147	-2.66383739298498	-1.71043314070079	-4.308641624313	-5.77654107106003	-3.86926828867511	-4.67686455257741	-4.71890911477861	-5.08819558001498	-4.56137967216801	-5.32896569885965	-5.00733963602982	-5.18797142591997	-5.04964565239311	-4.35237375731281	-6.48081376795683	-5.49215041018918	-7.6720315581214
AKR1C4:::CCT	-3.06004650140841	-3.13758618063824	-3.21112755353828	-4.35769817759976	-3.90045524611052	-2.87587859173899	-2.01996734553996	-5.38694604631236	-2.59416022770963	-4.31365753097783	-3.56096046120834	-2.07795990955218	-2.5124158924282	-2.28358919958611	-2.26837057505955	-2.33495795074506	-2.65363418278169	-1.44780651961775	-4.03328628556334	-3.42985089357545	-3.63196725250595	-4.10350738348867	-4.94948878906206	-4.87220432586508	-5.09379434146472	-7.02120379057532	-6.77419417315927	-4.06721741697259	-5.41260921689591	-4.23022979815552	-4.9975918509609	-6.61378406007706	-3.80187629060117	-2.14696405125371	-4.18269445841438	-6.58323647228839
AKR1C4_ATG:::AAG	-3.1453399751664	-3.19289627614864	-3.12465917526733	-3.45416735057519	-2.13035794031914	-5.23835231452844	-3.17991831691625	-5.0354987671022	-4.5436167972156	-3.13564733570754	-5.0671177655732	-1.48270969354203	-1.44189199205349	-1.40398808710772	-1.2003498760849	-1.54894974878348	-2.62015606827117	-1.87009808847615	-2.15518716193568	-2.98444244551075	-3.93648789969101	-6.3354169414347	-3.67600124849072	-5.65439695628144	-4.05839122611566	-4.26419939566597	-4.42343204162231	-3.83168459406395	-4.47698902656968	-4.86235983944961	-4.17900307020902	-4.36936579244659	-5.38179661648972	-3.57603615409997	-4.36775995291208	-3.50551371320621
AKR1C4_ATG:::CCT	-4.4070091562367	-2.96047935743136	-4.02701542439019	-3.27571563432354	-2.66553085695914	-4.2938802769455	-2.22494106244003	-3.42949098644383	-5.19266079371388	-3.141157303432	-3.63041648867866	-2.37679638614769	-2.32139824970508	-2.5007004745441	-2.34127257958818	-2.36863761026431	-1.4049774165116	-1.263179980947	-3.92875445639145	-1.10786749635243	-4.64316937831654	-4.78041642929053	-5.87649509107153	-6.66214414851004	-2.51645290005583	-4.93500227483591	-6.54021614170725	-4.64421993071444	-4.83890082253379	-3.948876511935	-4.5576113670814	-3.92456579154006	-3.12427820334487	-6.31171767453614	-4.82698224058301	-6.57058579921235
AKR7A3:::AAG	-1.43902486373738	-1.37386695913427	-1.3747467357966	-0.912074342481019	-1.37164061491182	-1.16554821004447	-0.628272145626965	-0.862029408168878	-0.639679177126413	-0.154886919901622	-0.14792019511566	-0.268834942172486	-0.14454515091499	-0.162398917737272	-0.173159221775374	-0.140124832171114	-0.838883087917689	-0.509230206124361	-0.442025633264553	-1.50800718637779	-1.32707443503907	-3.21340959878246	-5.81224747413853	-3.67429554655486	-6.74570986281583	-5.36370199771389	-2.96962652332301	-2.41442676341902	-3.08557337416879	-2.62519351058572	-3.14586578868249	-2.81412554232603	-3.75516504220583	-2.95079975118301	-2.72379624013184	-2.99585847661915
AKR7A3:::CCT	-1.74904261654857	-1.50448791610875	-2.69211158485275	-2.1369444532601	-1.89044216948727	-1.6757308909213	-0.790732038832016	-1.15876610037738	-0.973387358626511	-1.07078816902819	-1.83577932546246	-0.719947883521191	-0.819666099175913	-0.875187378548872	-0.913339662248007	-0.886767168518257	-1.88115861084448	-0.808063864061676	-0.275572251036846	-2.56513740941494	-0.788942055575066	-3.94558939017235	-3.48444984148443	-3.37676517398651	-4.01164601047507	-4.8964895222132	-2.50982053135066	-3.30033573230297	-3.29761199699159	-2.98396816881981	-2.9710510784958	-3.6324620016911	-2.35545148172867	-4.68652185995769	-2.52548131814141	-2.06125332032427
ALB_tv1:::AAG	-2.32600470462764	-2.5939206074078	-2.00750983931844	-1.46479058132456	-1.8417690410571	-2.24171061446232	-2.64596751349023	-3.1819929532107	-2.61737884813826	-4.10956688327522	0.558571527284193	-1.32249114265483	-1.22321965564904	-0.954688162895596	-1.23534544295203	-1.33174733352238	-1.08547994247967	-1.03407472241311	-2.50392487384325	-0.769379019269243	-2.46518033870698	-3.64921242347975	-2.70191306500782	-4.66170223360323	-1.97508332309838	-4.24163905390205	-2.66769550555538	-2.37017780673057	-3.98907077976951	-4.63041754216379	-4.14357004930034	-3.13469183657645	-3.65389084755838	-3.41868059369736	-3.63170433497895	-3.39051367784632
ALB_tv1:::CCT	-2.39549454318733	-1.76517642022596	-1.362544974091	-1.34554002843882	-1.96119640852475	-2.76902532387552	-4.09806828753743	-3.35899127926532	-2.4720674520127	-4.86050833539466	-3.93224054216123	-1.64109161469097	-1.91922547921801	-1.90289783846243	-1.63430830161662	-1.83787297786348	-1.66641142481951	-1.82911393833975	-1.34927066050347	-2.52416747825441	-2.6568249847941	-7.03484214000104	-5.20771200884894	-6.35318011745716	-7.81572224439945	-3.61526136541718	-3.93639094716989	-3.45856063622614	-4.29332735268052	-3.89012232459168	-3.20670767164087	-3.64022817819791	-3.98188007242679	-4.39442816028735	-5.32490923749011	-3.57392968553344
ALB_tv2:::AAG	-2.50660179407906	-2.10806471548671	-2.40160365932632	-2.81846528008798	-2.23307139401083	-2.86438568830689	-3.25604640515791	-3.18279732308316	-3.60049846379327	-2.27243692155927	-2.61024193550675	0.711664625877174	0.673920556408552	0.616356066959016	0.592524946815888	0.666357387355856	-3.48761723256263	-2.17901783391103	-2.88247186978876	-2.16279838060893	-1.39397685395008	-5.61473102369928	-3.94607920084734	-3.86191257339887	-4.61646293848765	-6.56422924160291	-2.79423445185251	-2.83262034020402	-2.24339863044042	-3.03610247836458	-2.33268627819779	-2.44552332913297	-4.21387884291615	-4.27349306627937	-3.10328210370941	-4.15188479641904
ALB_tv2:::CCT	-3.65953728413366	-3.40143855146307	-4.73887952928962	-3.77951211104174	-4.36119639795728	-5.52764372704819	-2.83718212828114	-3.30274427525981	-4.27527543126653	-5.2478269155864	-3.08748619926958	1.21057555177124	1.32882612931515	1.12316264023656	1.18994286998949	1.21641237022929	-2.31941635464334	-3.59109358481468	-2.88260001507092	-1.99546569205995	-3.72489563942471	-8.05970665370143	-7.23595746809178	-5.23322589844837	-6.43292559073992	-5.73001779101968	-3.5634767234878	-3.55661552943588	-2.26790292444214	-2.40252159885889	-2.68982848542811	-3.62218734988965	-2.69807718012008	-3.50900201876693	-3.38847330857833	-3.27020691796754
ALB_tv3:::AAG	-3.12808421650116	-2.35661285258971	-2.31444792422788	-3.24060796852189	-2.53989815161418	-2.53974517588649	-2.63195244248332	-2.83441953968532	-2.65925824415272	-2.70999609193831	-2.70481196037639	0.362135329193174	0.416929335282818	0.261928518198495	0.341270009038923	0.291481813749906	-3.9409578387253	-1.7815778434592	-2.66454578556852	-2.73795018218846	-3.05667914729703	-5.33994366968275	-4.90941683757647	-6.0438502727578	-5.99962416341523	-6.25054023290518	-3.38559413523095	-3.10149744626971	-2.33369938684903	-2.90589816006276	-3.73947453787798	-5.19964226650049	-4.00992139719035	-3.37491199353604	-3.98539362909617	-5.54769780785628
ALB_tv3:::CCT	-3.92516690565689	-3.28480956601492	-3.07697386711678	-3.65796466652292	-4.05285380276188	-4.08973495585616	-3.69526833995731	-5.12841279732264	-3.69567498044989	-4.79158301621045	-3.17089989105536	0.937651987539943	0.939550678085454	0.809369354857844	0.745802832509988	0.84707850734292	-4.8591161987482	-2.98324570853912	-2.98655918306986	-3.81357694709181	-3.05486354475375	-8.36206799069941	-6.6614785913745	-6.30894647172931	-6.98470684090097	-7.61952379818973	-3.7513051461767	-3.31028026524765	-2.25133455892046	-2.71855164996456	-3.34425553794599	-4.4187147308691	-4.05887542180302	-2.80132307930971	-2.22005996990354	-3.5196674081607
ALB_tv3ATG:::AAG	-3.14493048902916	-2.91581678691302	-3.16496240467725	-3.37264269382096	-3.41437163679348	-4.04192329291388	-3.3686527099692	-2.59960403112413	-4.26920813524216	-2.637971150171	-4.22068137209114	0.988369012676794	1.10885644368753	1.00322442876642	1.12637830372386	1.05227616284504	-3.13803822007214	-2.53126830550645	-2.99954378177165	-3.37525743137941	-2.1507890039981	-6.54600515594051	-5.84831976832605	-8.30145213065711	-4.88178532233357	-6.5639737926501	-3.9836994261298	-3.46757175279883	-2.43115564122642	-2.67369505460718	-2.57501694441661	-4.76222252865959	-4.12181595421586	-3.60781986957788	-2.39859887163245	-3.82529520295146
ALB_tv3ATG:::CCT	-3.75699311486947	-4.06848349874149	-3.3993722046458	-3.17096962782852	-3.68176172161864	-3.85052291837559	-4.22428304638153	-4.92468287840181	-4.28814261770724	-4.21739595564242	-4.22631794228141	1.77374612139983	1.83725861316103	1.69431861313114	1.66423854300621	1.72406881656028	-2.52243626341325	-3.79379634413901	-3.51118232346148	-2.94814663275196	-4.20571239880398	-7.06985861218815	-5.45808132268994	-5.54239516414838	-5.88228070328236	-5.92087919845726	-3.43742736013858	-4.11205328005699	-1.79882587451323	-2.4176640421444	-2.74005544061633	-4.30645885989131	-3.00088483241241	-3.76042283329252	-2.91137884981659	-3.53987340257178
ALDH1L1:::AAG	-1.16779138915491	-1.02959237878515	-0.889927223453399	-1.7469030524117	-0.872109264308735	-1.55793075446668	-1.10937581108212	-0.781027494540495	-1.21265431686137	-0.891899060289424	-0.898084784536904	-0.0143199294606771	-0.063173334048224	-0.0363379339881221	0.00529023120726483	-0.0361793363167135	-1.10700134436043	-0.966216065731406	-0.0603895527064253	-0.416470648297361	-0.591652459044125	-4.45840485225392	-4.6370191531566	-3.69090643321476	-4.10121284083191	-4.48163373357518	-2.93099389094295	-2.24841586145298	-2.82677104908851	-2.59269592322119	-2.60613823303336	-2.92851147901184	-2.23218404018656	-2.96883819258661	-3.3585877640868	-2.36027253094947
ALDH1L1:::CCT	-1.97784355487617	-1.7510203511582	-1.5280862382633	-2.49106766677162	-2.33910507430661	-1.72033137907643	-1.80274814242753	-1.4401860477483	-1.23373877801687	-1.61616178624861	-1.33727460209671	-0.149602698385875	-0.302907549316555	-0.344337258146513	-0.333324636354128	-0.255697077433348	-1.35552666410555	-1.06077665867553	-1.61313421278375	-1.31472246854796	-1.247496377654	-4.38014995688457	-5.14542640815313	-3.88596258781691	-4.40929854823241	-4.13650966586441	-3.02868643828994	-2.90994023855192	-3.12315617699132	-3.2397532586272	-2.99598799772063	-2.66197493040083	-3.01479949042317	-3.92519492814501	-3.04302967428486	-2.82761299897072
ALDH4A1:::AAG	-1.42072049125001	-1.40393837398399	-1.17638630651558	-1.46125883929708	-1.0276236923321	-1.15870038885883	-0.339688276664454	0.168612709512519	-0.17416421382351	-0.623054000950197	-0.570924215209839	-1.04741920720685	-0.913544520720496	-0.855506924277398	-0.82079078316213	-0.893647083632638	-1.00869804736413	-1.33393167702791	-0.771118775788735	-0.760800870633418	-0.668259644952116	-4.61262511587675	-4.89531051224659	-5.25440299905732	-4.45213476901776	-6.34041919078014	-3.7197780637928	-4.47878604540903	-3.98216757829389	-3.69951834332971	-4.25016901861096	-5.4092989163232	-3.88183219307718	-4.45416432423955	-4.15362789817573	-5.33149066989956
