L_1	L_2	L_3	L_4	L_5	L2_1	L2_2,	L2_3	L2_4	L2_5
AQP9:::CCT	0.781496254719999	0.821418368228444	0.901074339309337	1.02537049522832	0.984352581444873	1.21391767756362	1.00800917520142	1.33063046545697	1.26442303748462	1.32282712064605
ARG1:::AAG	0.688198083886025	0.748494107560257	0.872102067232354	0.887789439573454	0.981519508377847	0.780599816223246	0.423638595781225	0.779941153162044	1.07040289204001	1.09269506879443
ARG1:::CCT	0.172005543029465	0.295118640131027	0.224372009337199	0.29776494140972	0.37071088386056	0.51787498123856	0.458941099134652	0.822084596563846	0.530914849043316	0.649204221835915
ART3:::AAG	-1.8521513042649	-1.52471189841972	-1.47189996243898	-1.4380793619966	-1.46104054472372	-1.56912715155997	-1.41239433473581	-1.2314608104598	-1.39492046643519	-1.60480736701214
ART3:::CCT	-2.35827016049618	-2.19183257573233	-2.49268734049204	-2.32909406223122	-2.54304597903361	-1.73464529751345	-1.39933826544289	-1.90794848020001	-1.98275711521603	-2.25375118640213
ASB2:::AAG	-1.46186961217787	-1.19746927858108	-1.36864743500862	-1.26476689749029	-1.22539564038115	-1.39926692763192	-1.17381778795961	-1.44036619151566	-1.47205735399721	-1.35122757542668
ASB2:::CCT	-2.20976579912875	-2.02349747514752	-2.11986191736235	-2.04833449474043	-2.12710367355223	-1.85452877945251	-1.70806656603284	-1.79102677840303	-1.71682764068669	-1.77374544424615
ASGR1:::AAG	0.732265694391245	0.810630787473442	0.817619079914041	0.739018540466911	0.956148457102013	0.611658999918648	0.581706560832269	0.583746403186237	0.479410275880914	0.636549810654378
ASGR1:::CCT	1.45513981132205	1.52645371213851	1.48096390788393	1.45056115008209	1.66193056638677	1.60153308199184	1.54951248781739	1.49955166179773	1.55333573967628	1.65644988452539
ASGR2:::AAG	-1.30338581684093	-1.09055643345602	-1.22216105528986	-1.23350946566748	-1.20578321519684	-1.30379895386634	-1.27843238564373	-1.5008137936397	-1.35276399758034	-1.40073603995725
ASGR2:::CCT	-0.364830858868134	-0.349410723520383	-0.366494048359505	-0.349093234010933	-0.317597096828782	-0.186548518572898	-0.162102315831269	-0.150202678179837	-0.0900083763557889	-0.12625205091902
ASPDH:::AAG	1.12264150134978	1.17583897505442	1.11979573394514	1.10826428481753	1.32971328065144	0.662715582058362	0.555745342960298	0.586689943587574	0.568676753947806	0.444119136941266
ASPDH:::CCT	2.15447041761026	2.13725541137717	2.06751328985983	2.01319114328771	2.17771517011224	1.98578918811133	1.75799536393204	1.76503495848863	1.7434146621896	1.8719864489962
ATF5:::AAG	1.93215416723704	2.23965842248232	2.18746523301684	2.34515207287809	2.32676697130949	1.58423269652908	1.53937624009998	1.48991879944497	1.79040064464134	1.55734051480143
ATF5:::CCT	1.30546439522487	1.32336073467054	1.28113487939037	1.31585138596112	1.39082711030908	1.15156619669277	1.20719685330326	1.09520436150325	1.12859318221326	1.22927191019922
ATP1A2:::AAG	1.23722795953527	1.21280142740498	1.21255803065814	1.26741731605357	1.22883262400073	0.916062388422013	0.783896737338868	0.751126088726976	0.903893514222159	0.901449203327921
ATP1A2:::CCT	0.443546357587863	0.394104481779253	0.279736958661058	0.316905980155362	0.346753144088313	0.504580192266173	0.554280408121719	0.40137600850582	0.421756733354821	0.394488269141306
ATP1A3:::AAG	-0.658499956608737	-0.911090030662158	-0.363029493677744	-0.724892054587092	-0.348957734406004	-1.33698524911209	-1.23023591160226	-0.274928667160486	-1.39748249197668	-0.926388015792623
ATP1A3:::CCT	-1.14739101416962	-1.2191051277554	-0.78941920407538	-0.964786276932768	-0.788598621503729	-1.26385493451009	-1.03201638900955	-1.4274868148416	-1.25568218390031	-1.22900314032275
ATP1B1:::AAG	-0.972381949161072	-0.927658756543709	-0.856300719956596	-0.833587672141424	-0.733667535601901	-1.23633866282529	-1.26209565494368	-1.15492601653678	-1.18846074296721	-1.02281580109345
ATP1B1:::CCT	-1.82494129856168	-1.70368404625112	-1.78906148473833	-1.60998007647686	-1.56968405520078	-1.75289497636844	-1.65361167814595	-1.63918633898268	-1.64790586300856	-1.62488574499825
ATP2A1:::AAG	-0.77318870234533	-0.738276315953358	-0.883457626991686	-0.885161343671055	-0.714747499350278	-1.08400977430996	-1.084466390436	-1.33128512096158	-1.22791334866604	-0.979041626672939
ATP2A1:::CCT	-1.5194641053803	-1.5464587831858	-1.74620251470547	-1.77806279640471	-1.75534125849299	-1.45444309322121	-1.55416193318668	-1.73790938982773	-1.61518245608492	-1.71524639582062
AZGP1:::AAG	2.25302715493684	2.34300747215141	2.38726915940954	2.42200731668971	2.40835635635617	2.18046771296302	2.13755644839241	2.25364113224396	2.19526739203755	2.13820983711154
AZGP1:::CCT	2.52402231956023	2.50213991978914	2.47200827133102	2.4389648967454	2.49920612264502	2.67926740428421	2.55365797261897	2.61477312111081	2.57813455073638	2.57612401148385
BAAT:::AAG	-1.33996905698451	-1.33692455407472	-1.32947209506751	-1.41394880031769	-1.41801090370005	-1.19654420751733	-1.27571121753426	-1.34858903018248	-1.42958626736194	-1.45289058650947
BAAT:::CCT	-1.59781906422053	-1.61119803609238	-1.80778890402203	-1.84472409097796	-1.85408395749757	-1.16847203218073	-1.21038907915126	-1.40512691954656	-1.46947062171938	-1.49009022790254
BGN:::AAG	1.48555633778296	1.59148039317165	1.69691824331553	1.7014839193256	1.79653554727317	1.32407855927827	1.37682234443355	1.490992165465	1.50295728290387	1.61005540186885
BGN:::CCT	0.986099620930383	1.0115638324927	1.06343600312001	1.12370520893815	1.17772513757012	1.08785471656033	1.2255572915907	1.27102915971778	1.31574620253087	1.37629585081118
BHMT:::AAG	2.05373153505656	2.16325534777905	2.21413009312196	2.36629037217904	2.31399384819844	1.6305265153823	1.5625844508328	1.79534110040699	1.7735776168489	1.68608784848561
BHMT:::CCT	1.68644451181471	1.66120275209858	1.68478818016857	1.69183728868583	1.68334183664409	1.50760333245081	1.53414933058483	1.42119368609608	1.47900181125987	1.52682557050647
BIN1:::AAG	0	0	0	0	0	-2.5495694962711	-1.66015790073372	-1.99956018296896	-1.44241338205104	-2.07217669852261
BIN1:::CCT	0	0	0	0	0	-1.73850882435408	-1.83477720138923	-1.68337693347059	-2.05598928925538	-2.04998935483018
BMP10_ATG:::AAG	-1.66787522887198	-1.4761137006458	-1.52721775881491	-1.5657469937613	-1.54450298336669	-1.51458350361607	-1.50171249973761	-1.56684873303145	-1.57723132054285	-1.61094591597732
BMP10_ATG:::CCT	-2.37637590982149	-2.37854383499107	-2.26064774426227	-2.50155962774098	-2.28397103803662	-1.92896686371563	-1.84109024394617	-1.71875166072771	-1.97752917415842	-1.74791117182797
BMP10:::AAG	-1.87521637758941	-1.66600867805369	-1.55108856200183	-1.52983901450995	-1.47153565813944	-1.80108047310592	-1.66851203742855	-1.48353689908162	-1.5596239445422	-1.57893248985993
BMP10:::CCT	-2.38431448729541	-2.52777988508484	-2.45136989129419	-2.44095957739867	-2.45005957721759	-2.00699239759616	-2.09547846517126	-1.98891721886297	-2.10747316488191	-2.02533044575188
BST2:::AAG	-0.644274549607839	-0.595263821022438	-0.556367170093573	-0.474763799482409	-0.59925315858466	-0.53528550440037	-0.417220722109186	-0.633550140366887	-0.54310633752861	-0.653919023079777
BST2:::CCT	-0.481679705373912	-0.409525468325759	-0.423582701118642	-0.404369098633421	-0.441367515043836	-0.120236458835055	-0.0842582473016118	0.0253982699206225	0.012345361856528	-0.0852008185692622
C10orf71:::AAG	-1.33137045571752	-1.25706214577574	-1.19088316205445	-1.18502464936312	-1.15254552672825	-1.14255075396868	-1.13867577386103	-1.08240552014536	-1.13822335970775	-1.07207360105717
C10orf71:::CCT	-2.10356262225359	-2.21178958433841	-2.23026920486619	-2.25001636555189	-2.21422906035794	-1.55895631987666	-1.66755808745869	-1.67626200954063	-1.71584614959882	-1.75893453269949
C11orf96:::AAG	0	0	0	0	0	1.10471375447664	1.4229124951518	1.58560925106694	1.31213730595256	1.34313003859671
C11orf96:::CCT	1.4629715928377	1.44297343912327	1.3754928652	1.4153343374816	1.40871251621231	0.839227150179957	0.96395755331104	0.98640371021028	0.859255687717539	0.679704943199492
C1orf115_ATG:::AAG	-0.719091177541359	-0.875115980484709	-0.438617988486464	-0.729860115912041	-0.4555234932231	-1.30039971634521	-1.57199938817561	-1.39572538739427	-1.34680077978004	-1.39860524045341
C1orf115_ATG:::CCT	-0.993535977200102	-0.898938623485097	-1.02813482258265	-0.979376958339364	-0.935745809673734	-1.1690861942682	-1.30339016706314	-1.53567081301314	-1.35152753862331	-1.6305647139058
C1orf115:::AAG	-1.42490371502764	-1.26198636468016	-1.04081192615157	-1.12151397896034	-0.953847460014749	-2.06665812519269	-2.06125189424057	-1.79146096932467	-1.66762528971714	-1.58191279542232
C1orf115:::CCT	-1.64075703839749	-1.58498230902823	-1.71727292201173	-1.39203505275452	-1.33744949934425	-2.18668983113605	-2.17369091819539	-2.0654026484832	-1.85648547008893	-1.89762083596885
C1QTNF1:::AAG	-1.81083473623167	-1.7569664285567	-1.70238258376086	-1.71740401067927	-1.61799896054378	-1.79739365692357	-1.79692452617799	-1.73620681510917	-1.84714694214851	-1.84063384867476
C1QTNF1:::CCT	-2.61221273555577	-2.69653711053322	-2.71515551357216	-2.70914044393449	-2.63962936885157	-2.25295044082177	-2.36062137807437	-2.36629076263532	-2.41742058193946	-2.3639855866728
C1R:::AAG	-0.684556843112323	-0.571100596186982	-0.462339836789525	-0.470557041348182	-0.404154634592265	-0.711395606835152	-0.620286480802597	-0.517473956374347	-0.569736944243623	-0.517332300294406
C1R:::CCT	-1.29610841672577	-1.25035450511176	-1.22427934490467	-1.19003363581108	-1.15791953462728	-0.93851196574268	-0.824583861640641	-0.828594255985607	-0.8335849028665	-0.814190333851584
C1S:::AAG	-1.9304745998704	-1.76144370773169	-1.68407236742757	-1.70315400719584	-1.59361708480549	-1.86135563987373	-1.73254192239157	-1.7804257203176	-1.80827583970237	-1.73042533668571
C1S:::CCT	-2.40724996485204	-2.40894633838908	-2.38261883911445	-2.30241307726155	-2.21436078410603	-2.03498948438476	-2.02782272156144	-2.01760840210498	-1.90953525052854	-1.8298034860485
C2:::AAG	-2.28372928125815	-2.15069514428349	-2.1953594710505	-2.15397531488131	-2.07680422839278	-2.40694268845793	-2.42233444098006	-2.35348906037706	-2.50285796120971	-2.47529006808653
C2:::CCT	-3.22882541446247	-3.0820670324394	-3.19899146579044	-3.15184712274986	-3.1397565493498	-3.05245994958673	-2.88900600678264	-3.02795572401196	-3.04889393030134	-3.02371876600595
C3P1:::AAG	-1.05533308905339	-1.08218424482403	-1.10005506755876	-0.973973223888732	-1.02547486633255	-0.854783505317066	-0.943607505467791	-1.0385608170389	-0.901639652678856	-1.03798627854872
C3P1:::CCT	-1.80534022260955	-1.92388695480778	-1.90032996890408	-1.93942738947782	-1.94277869623675	-1.30038191161987	-1.44582373277637	-1.42122879513914	-1.4464551544543	-1.52417894698666
C4BPA:::AAG	-1.91965157768243	-2.00479738460475	-2.37506651767416	-2.11421695387223	-2.30408314502928	-1.52368913986022	-1.7120307079353	-2.1099331607247	-1.88419744170397	-2.20049494272928
C4BPA:::CCT	-1.53788589523731	-1.44183412109737	-1.58120002665984	-1.68202606416642	-1.43742929734157	-1.23217347932315	-1.04321278833722	-1.17030908706315	-1.02441659862355	-0.886674112841061
C4BPB_tv1:::AAG	-1.62198273628143	-1.46931115154853	-1.35298723004419	-1.40331287299692	-1.32728152385103	-1.40102802650757	-1.29243887890636	-1.26963880249031	-1.28417175048834	-1.30973616826993
C4BPB_tv1:::CCT	-1.62939541571555	-1.54306024843883	-1.58517302309014	-1.49082039084062	-1.49020525520514	-1.06709273800036	-0.960578593908569	-1.04088045126391	-0.943605997884009	-0.982339522403128
C4BPB_tv2:::AAG	-1.03331333163431	-0.956504593107059	-0.948354893256104	-0.924393094502191	-0.953044042046089	-0.807777309420281	-0.778151158523487	-0.949320903959107	-0.973225218475791	-0.925784608994551
C4BPB_tv2:::CCT	-0.423453413384782	-0.390220448282838	-0.448358648837631	-0.427259442121052	-0.417892556762191	-0.0810842689024437	0.000522410714489537	0.169036926104051	0.0473659044514677	-0.0163640312561777
C6:::AAG	-1.40493695419591	-1.40883507414813	-1.26994601066269	-1.38251588421743	-1.18122968252624	-0.999612594162548	-1.3384473846664	-1.00253717051402	-1.53685708408001	-1.22599617307512
C6:::CCT	-1.25679713050646	-1.35892817204673	-1.30485710045089	-1.33557856307607	-1.33005760030894	-0.696102560303807	-0.802429637134212	-0.928026396507057	-0.799252006031995	-0.874905140916562
C7:::AAG	-1.10358707330609	-0.78430172637892	-0.91692104287002	-0.863532558620224	-0.68074744547656	-1.02570075707711	-0.713055259301968	-0.924135355015472	-0.795960129281832	-0.614216929244775
C7:::CCT	-2.01165838911734	-1.86272704690317	-1.9367217319746	-1.78815193760113	-1.91985283223599	-1.52129913774066	-1.44945312011934	-1.43125831678848	-1.26280282467743	-1.58262623655251
C8A:::AAG	0.191309670132925	0.380527954376814	0.211375720150044	0.0441159048762398	0.345817122358573	0.23642258465028	0.391506223025378	0.289800622086176	0.141973736781898	0.4102246252932
C8A:::CCT	0.556852605646132	0.577861975300444	0.538989487823385	0.529311233024756	0.594537571940855	1.11501899319655	1.14301910002023	0.993340600217549	0.895239165818197	1.05600313708919
C8B:::AAG	0.350532380436794	0.416333782381244	0.514746717348484	0.554226596682625	0.654081687206275	0.372044384044478	0.518538282225641	0.552541614532736	0.476427214944392	0.611895806445726
C8B:::CCT	0.3255334299956	0.351156222217208	0.364035084431079	0.374482571307274	0.519123416241404	0.730990297435442	0.750506051492247	0.787284402887418	0.836392494059808	0.753031608134068
C8G:::AAG	-0.358319948106524	-0.350641262593075	-0.341699945427561	-0.371116008790566	-0.27027157699371	-0.555255427364663	-0.651455339594768	-0.561820525010147	-0.724650631298287	-0.554021369748662
C8G:::CCT	-0.018839302351386	0.0836909237550832	-0.0183601641702809	-0.0204152826230463	0.138237890751677	0.180890389911822	0.221424714386413	0.124104158649111	-0.0116849445704282	0.13898392117915
C9_ATG:::AAG	0.844675980310496	0.879239114138216	0.923367290326211	0.92605597285005	0.990111095413673	0.969163977022975	0.884582325146258	1.06906807861682	0.938617191151195	0.909260161308857
C9_ATG:::CCT	1.75884148532923	1.71414128175124	1.75517570708381	1.70923631478856	1.8469780325391	2.13589752268242	1.92178471768084	2.00294655787733	2.01744541217036	2.09819037107057
C9:::AAG	0.205534458329685	0.227061009658208	0.28456738677297	0.326406887819112	0.347343890947705	0.37660942946816	0.351567910308865	0.359063912224609	0.402784113029897	0.316148109848297
C9:::CCT	1.01241746278111	0.983205223084975	1.03453283774623	0.971527637648483	1.08837032213994	1.44564170112684	1.44392249016269	1.52524684171015	1.34961510373443	1.34340403211033
CA2:::AAG	2.27612086861116	2.47581105351195	2.5637485017513	2.71219376478305	2.61635913776979	1.78983047296948	1.85143471394573	2.23179493889176	1.83971361301615	1.87887341458198
CA2:::CCT	2.1965984126738	2.17371685096903	2.23208213694258	2.32885297235601	2.35293267912988	1.84432991037695	1.8613478327599	2.07460596551437	2.12878400357318	1.95274390324879
CA3:::AAG	0.5569037190193	0.632407492491464	0.722116558834804	0.665010604674032	0.816120636406624	0.415309511256338	0.219713446791724	0.334959980962477	0.339477507545242	0.37384567833898
CA3:::CCT	0.107934369528379	0.151210996597409	-0.115681591795056	-0.14853434345268	-0.00706635086273111	0.172334611815921	0.179370520189094	0.0298310422888229	-0.125847090927084	0.0264363600521889
CACNA1S:::AAG	-0.770653933970888	-0.794766943440858	-0.633501545270079	-0.629480912360893	-0.551548244231845	-1.2669100488288	-1.21640912213394	-1.11313954206113	-1.19257506084677	-1.17966444858432
CACNA1S:::CCT	-1.15362964560821	-1.05693360972202	-1.02801062712156	-1.11731079797958	-1.01855018872897	-1.37983712279688	-1.11010936050667	-1.05812180496365	-1.24042462110265	-1.21515120761471
CACNB1:::AAG	0	0	0	0	0	-0.890469164911923	-0.352542401054074	0.309634289335492	-0.237814381592607	-0.445671587567565
CACNB1:::CCT	-0.0949635059547228	-0.223265013261683	0.120060658422803	-0.179018904915606	-0.0471062368394178	-0.711635572623663	-1.00530179882162	-0.179791572792333	-0.816600036454889	-0.227438631681964
CACNG1:::AAG	-1.17579764216685	-1.15296474635795	-1.14465162269009	-1.10125470320473	-0.945410916026541	-1.26031696896653	-1.36101412872574	-1.27831511630834	-1.4071459669853	-1.23740315150868
CACNG1:::CCT	-1.65020997072906	-1.7833257164397	-1.72001733154299	-1.75273481150733	-1.70622848806944	-1.40971317517688	-1.6122261056898	-1.47799330388396	-1.61059383427934	-1.59386177002966
CALD1:::AAG	0.452476215347565	0.642976303405111	0.676525573319774	0.687629135338353	0.820206058411198	0.484200811987887	0.614820142190961	0.578460616631405	0.605119319429752	0.673903699994231
CALD1:::CCT	-0.273341112558584	-0.175067773892758	-0.234267011505368	-0.176525754563902	-0.0502683678310452	0.0720366360453784	0.198191508837506	0.110511795950687	0.183267583342756	0.263354728909819
CAND2:::AAG	-0.37040443119818	-0.461546988866806	-0.2943797182649	-0.459989840216088	-0.036384425465854	-1.19422436258706	-1.02828758040852	-1.07532364972724	-1.42628630816471	-0.672551738891287
CAND2:::CCT	-1.05484661754896	-1.10286602899777	-0.941090787834193	-1.02626527628633	-1.37615557130022	-1.48391163832199	-1.27658773494567	-1.26833805673926	-1.08479125698807	-1.38186236138195
CAP2:::AAG	0.118575732469922	0.194721639120246	0.238226999642272	0.285048317269076	0.368178920736885	0.0956004434946506	0.0951173659890621	0.180440710017007	0.163188686869842	0.19766758007171
CAP2:::CCT	-0.49149239710796	-0.519955499882993	-0.532065641945004	-0.454217290408203	-0.388734721229515	-0.193352277142441	-0.242930722902817	-0.239711108325877	-0.178078480412001	-0.169100414032059
CAPN3:::AAG	-1.61289406769994	-1.55350093974415	-1.56921863454629	-1.61447029342215	-1.58017608255541	-1.43038792719208	-1.37431425523146	-1.43105132604861	-1.55427192686275	-1.52621692920136
CAPN3:::CCT	-2.37175774789005	-2.31174233304034	-2.5227982499616	-2.46056118220729	-2.50432619704374	-1.83505885528145	-1.77123580212899	-2.05655779904979	-1.92101118118419	-2.0364991419585
