A_1_ratio_scaled	A_2_ratio_scaled	A_3_ratio_scaled	A_4_ratio_scaled	A_5_ratio_scaled	A_6_ratio_scaled	S_1_ratio_scaled	S_2_ratio_scaled	S_3_ratio_scaled	S_4_ratio_scaled	S_5_ratio_scaled	L_1_ratio_scaled	L_2_ratio_scaled	L_3_ratio_scaled	L_4_ratio_scaled	L_5_ratio_scaled	V_1_ratio_scaled	V_2_ratio_scaled	V_3_ratio_scaled	V_4_ratio_scaled	V_5_ratio_scaled	mean_log_A_ratio	mean_log_S_ratio	mean_log_L_ratio	mean_log_V_ratio	A_rank_value	S_rank_value	L_rank_value	V_rank_value	group	group2	A	S	L	V	A_DESeq2_Active	V_DESeq2_Active	L_DESeq2_Active	S_DESeq2_Active
NC_III_randomDNA12:::AAG	-1.78910239650275	-1.76118292511496	-2.25318837290162	-1.34497865670446	-1.76807765529317	-2.4464554793852	-2.47450711482053	-3.39058508088981	-2.51966286467857	-2.0110347841968	-3.1425349725632	-2.3666192680975	-2.13464178099834	-2.38930180991359	-2.22118801525408	-2.29937080939662	-1.68454038227743	-3.37760483075066	-2.64374126700454	-1.99345838892514	-2.1370911871351	-1.89383091431703	-2.70766496342978	-2.28222433673203	-2.36728721121858	1125	1409	1367	1333	NC_III	0_0_0_0	0	0	0	0	0	0	0	0
NC_III_randomDNA12:::CCT	-3.54882344388368	-2.68695545574159	-1.85791244796568	-3.18285290955184	-3.30639479260733	-2.85187494541428	-2.56755991592521	-3.05158830859984	-3.7091169928061	-2.39342680962798	-2.84079045661176	-3.31655036006379	-3.33707746864355	-3.2676482811936	-3.2674017103195	-3.31352861228284	-3.68740874547714	-2.49569032535098	-2.1803534122208	-3.28562406100733	-2.81055932659293	-2.9058023325274	-2.91249649671418	-3.30044128650066	-2.89192717412984	1516	1449	1552	1517	NC_III	0_0_0_0	0	0	0	0	0	0	0	0
NC_III_randomDNA131:::AAG	-2.10507887186308	-1.74711844516929	-2.1165997552744	-1.62920496948472	-2.17209661561131	-1.82569489351522	-1.67740835397083	-1.90986539495908	-1.96745978762415	-2.13572974078684	-1.48383471838444	-1.7703588113191	-1.74097798433824	-1.67715887179723	-1.6944030141327	-1.58120441616317	-1.35346552846109	-1.43124770775065	-2.17420217334146	-1.41503338308156	-2.14553750307937	-1.93263225848634	-1.83485959914507	-1.69282061955009	-1.70389725914283	1145	1075	1151	1019	NC_III	0_0_0_0	0	0	0	0	0	0	0	0
NC_III_randomDNA131:::CCT	-2.27851708021863	-2.98585336910712	-2.82195511797251	-2.96601652524108	-2.29462571291752	-2.55425859890128	-3.19767908275105	-3.21209569310851	-2.32255899928777	-2.51387301792961	-2.75933848485278	-2.46738682551973	-2.44786698867605	-2.51546407605592	-2.68954094690809	-2.52052506469163	-2.75453693972514	-2.31140031693156	-2.51108314797591	-2.63288853269653	-2.96753214070157	-2.65020440072636	-2.80110905558595	-2.52815678037029	-2.63548821560614	1447	1429	1445	1445	NC_III	0_0_0_0	0	0	0	0	0	0	0	0
NC_III_randomDNA132:::AAG	-2.40340220622769	-2.16594686160031	-2.46522890464457	-2.46216238448873	-1.96700908908154	-2.30733471315336	-2.33618491853026	-1.80843631376326	-3.34052181892833	-2.16174310502479	-1.6483076722925	-1.86515253510793	-1.85846693138869	-1.8267399100799	-1.88844492680505	-1.69926482180111	-1.40981473717795	-2.60376406773939	-2.23839626616708	-1.87792539524404	-1.92980942472946	-2.29518069319937	-2.25903876570783	-1.82761382503654	-2.01194197821159	1311	1241	1208	1163	NC_III	0_0_0_0	0	0	0	0	0	0	0	0
NC_III_randomDNA132:::CCT	-2.68117914385904	-2.27740690836586	-2.89210588991928	-2.73666894745828	-2.91755731701225	-2.38990480462245	-3.1670706182604	-3.19514824705026	-3.09516101987865	-3.1728810272927	-3.36105864331353	-2.61733004952968	-2.8989883831112	-2.99519053466433	-2.92313926365488	-2.88931538672398	-2.3683883847427	-2.28686575580162	-3.01917448085532	-2.67708011748649	-2.6983538656138	-2.64913716853953	-3.19826391115911	-2.86479272353681	-2.60997252089999	1446	1507	1505	1439	NC_III	0_0_0_0	0	0	0	0	0	0	0	0
NC_III_randomDNA133:::AAG	-1.651976961298	-2.28942788410896	-2.24922788958222	-2.57032286521685	-1.78839445145089	-2.20193259710618	-2.37515269460253	-2.81941559349113	-2.12498262259929	-1.82028559045918	-2.20132042053154	-1.84237684459244	-1.85105704830709	-1.94458636832924	-1.90869439102426	-1.91053545914106	-2.0537723623699	-2.11989875874516	-1.69456521601541	-1.5229175723196	-1.87664482430847	-2.12521377479385	-2.26823138433673	-1.89145002227882	-1.85355974675171	1234	1245	1229	1089	NC_III	0_0_0_0	0	0	0	0	0	0	0	0
NC_III_randomDNA133:::CCT	-2.81371035958479	-2.89089541279043	-2.96843876467679	-2.98657000236559	-2.69144823016139	-3.42172847536025	-2.48624091719637	-1.87782726829743	-2.34485144721551	-2.70449059627848	-3.40886901100935	-2.81721497852602	-2.70958852994466	-2.74255357729135	-2.82187771690966	-2.90409220498261	-2.22607990407952	-2.38662840607278	-2.47261106390491	-2.38649393099452	-2.51282016432299	-2.96213187415654	-2.56445584799943	-2.79906540153086	-2.39692669387495	1528	1360	1495	1352	NC_III	0_0_0_0	0	0	0	0	0	0	0	0
NC_III_randomDNA134:::AAG	-1.56822789636	-1.71644633742433	-1.51823367192883	-1.41855708854753	-1.21816054251466	-1.79515864654265	-2.14689815412154	-1.11066230878474	-1.65713392908001	-1.91553405355361	-2.324567899041	-1.55155146585185	-1.39301009396163	-1.36878158658119	-1.26001756522025	-1.21690044716418	-1.18732998985692	-1.96351594858667	-1.26586662931202	-1.64583520016347	-1.24503803422496	-1.53913069721967	-1.83095926891618	-1.35805223175582	-1.46151716042881	959	1070	1044	924	NC_III	0_0_0_0	0	0	0	0	0	0	0	0
NC_III_randomDNA134:::CCT	-1.9966081974267	-2.0454923950494	-2.11921833074232	-2.02018335181275	-2.42722544869304	-2.243565613705	-2.22032294480262	-2.09108512951097	-2.3209936980153	-1.84289497279924	-1.62180657217315	-2.23700309285724	-2.22203562207193	-2.20262409297764	-2.27082656948037	-2.13341409483801	-2.16688984604509	-1.50616995136621	-1.8662758524498	-2.10898616570482	-1.77941107972671	-2.14204888957153	-2.01942066346025	-2.21318069444504	-1.88554657905853	1240	1151	1353	1102	NC_III	0_0_0_0	0	0	0	0	0	0	0	0
NC_III_randomDNA135:::AAG	-1.84999331792513	-1.94828521093075	-1.9229494390992	-1.97392472068788	-2.15842441832581	-2.22567834288773	-2.1780279062041	-2.62597118594784	-2.03399979178776	-1.88022229789281	-2.47415713395861	-2.6036901395964	-2.55637438927789	-2.57223577480261	-2.43311138519268	-2.38019837011111	-1.84933780629069	-2.71649900706576	-1.99987892431679	-1.70028284003365	-2.06740099819622	-2.01320924164275	-2.23847566315822	-2.50912201179614	-2.06667991518062	1178	1233	1437	1196	NC_III	0_0_0_0	0	0	0	0	0	0	0	0
NC_III_randomDNA135:::CCT	-2.67831434134512	-2.55300558481737	-2.58296248425221	-2.84543375328705	-2.56412745809807	-3.157884850255	-2.39052907225214	-2.84574638835252	-2.84864028771791	-2.7434922588019	-2.70496616761647	-3.61724413894159	-3.570624498925	-3.60609963173129	-3.44896502982732	-3.55949097519224	-2.9096389824456	-2.56292826162661	-2.29563040124505	-2.55777351622791	-2.68604304926289	-2.7302880786758	-2.70667483494819	-3.56048485492349	-2.60240284216161	1469	1408	1566	1438	NC_III	0_0_0_0	0	0	0	0	0	0	0	0
NC_III_randomDNA136:::AAG	-1.60766824442783	-1.87989272218461	-2.15782255138453	-1.70836986433345	-2.08608980758365	-2.1224267550552	-1.56509907232108	-1.40646557504833	-1.49935923036387	-1.30831866422933	-1.25909785603944	-1.502009369047	-1.38976242042082	-1.33641020843319	-1.33190654468585	-1.32912811133375	-1.957496615643	-2.53052456598968	-1.78409272637734	-1.89760799780554	-1.44471356003394	-1.92704499082821	-1.40766807960041	-1.37784333078412	-1.9228870931699	1143	921	1057	1119	NC_III	0_0_0_0	0	0	0	0	0	0	0	0
NC_III_randomDNA136:::CCT	-1.9206459959908	-2.77180064323304	-2.48715554444923	-2.42458403158771	-2.83718077375236	-2.26003295797271	-2.32107386666078	-1.86052072028153	-1.84237222362242	-2.39396260864731	-1.58234184193575	-2.18646576083926	-2.3196101834393	-2.13674825098003	-2.27459467150076	-2.17443518188875	-3.1137182698258	-2.41418761729067	-2.77606987658406	-2.00985521426147	-1.77186137014309	-2.45023332449764	-2.00005425222956	-2.21837080972962	-2.41713846962102	1375	1142	1354	1361	NC_III	0_0_0_0	0	0	0	0	0	0	0	0
NC_III_randomDNA137:::AAG	-0.856970259934299	-0.629396947393801	-1.64007559084376	-0.836474489898035	-1.11243004167198	-1.00526077794485	-0.334142637683951	0.152323364156402	0.266255628414711	-0.679231849470003	-0.260054139862466	-1.50892746531033	-1.49536543003554	-1.56170717738802	-1.39336664898833	-1.33153414732854	-0.709693642334044	-0.668554102144761	-0.867828141473865	-1.15145559989105	-0.488865567839665	-1.01343468461445	-0.170969926889061	-1.45818017381015	-0.777279410736676	778	607	1086	719	NC_III	0_0_0_0	0	0	0	0	0	0	0	1
NC_III_randomDNA137:::CCT	-1.0092148577577	-0.900606182957725	-1.62054979794169	-1.71000290879593	-1.49706823884242	-1.33211527017947	-0.714867804545936	-0.887680509408904	-0.339580488426493	0.167672642717044	-0.882542945319824	-2.10336972955221	-2.1782423517828	-2.27606222622042	-2.33399280093029	-2.16305655034878	-1.58135469357761	-0.876898780957616	-2.5669789257944	-1.49466107298599	-1.08241395719159	-1.34492620941249	-0.531399820996823	-2.2109447317669	-1.52046148610144	891	684	1351	943	NC_III	0_0_0_0	0	0	0	0	0	0	0	0
NC_III_randomDNA138:::AAG	-1.12919761964437	-1.44478649598465	-1.45993421307971	-0.795931894338667	-1.24209552825447	-0.906891720453887	-0.705580296321388	-1.51179571813385	-0.966012920392742	-0.926546043885327	-1.53490912201769	-1.44499775020085	-1.38892447772179	-1.38164243271759	-1.30428826674884	-1.33297933742176	-1.14069789749652	-0.675658629423485	-1.28002875084505	-1.78241141137434	-1.28770422914855	-1.16313957862596	-1.1289688201502	-1.37056645296217	-1.23330018365759	830	827	1054	842	NC_III	0_0_0_0	0	0	0	0	0	0	0	0
NC_III_randomDNA138:::CCT	-1.02570669522244	-1.53705670450663	-1.34216551117189	-1.71450583453635	-2.13338933726787	-0.837787480109005	-2.26510052453255	-2.39116591315623	-2.02054207451494	-1.86475993190873	-2.04439870970839	-2.15539175659819	-2.23267473029053	-2.21903004393378	-2.094979814425	-2.23441149624682	-1.94891062460548	-2.0681830666749	-1.50586012482876	-1.41388530704443	-1.8580760813304	-1.43176859380236	-2.11719343076417	-2.18729756829886	-1.75898304089679	920	1194	1343	1044	NC_III	0_0_0_0	0	0	0	0	0	0	0	0
NC_III_randomDNA139:::AAG	-2.04054701852145	-1.66459693474194	-1.9439441296195	-2.2792969519986	-2.97978001367498	-1.82493769158948	-1.06909901110112	-1.72037108280015	-2.17241951938083	-0.349336356741993	-1.20374480831634	-1.95963912218717	-1.83108995629886	-1.73544449407218	-1.77443772344385	-1.63562466346522	-1.25708362703643	-2.22358652274735	-2.48709651883754	-2.34420614722027	-1.60567088717157	-2.12218379002432	-1.30299415566809	-1.78724719189345	-1.98352874060263	1231	877	1187	1148	NC_III	0_0_0_0	0	0	0	0	0	0	0	0
NC_III_randomDNA139:::CCT	-2.20971695195794	-2.46891281067283	-2.26784392182506	-2.7855083618248	-3.07223581057153	-2.42773984425771	-2.69308999487124	-2.63983422189402	-2.29283489975083	-0.791159292649476	-3.13386939244002	-2.97528369571974	-2.85250340437057	-2.86809414824608	-2.8066597384643	-2.72481576116841	-3.13136151359464	-2.92151704094495	-2.59505118525843	-2.91719117386575	-2.7785064201904	-2.53865961685165	-2.31015756032112	-2.84547134959382	-2.86872546677083	1412	1263	1501	1511	NC_III	0_0_0_0	0	0	0	0	0	0	0	0
NC_III_randomDNA13:::AAG	-1.3153695051708	-0.949976831261724	-1.38644632458644	-1.28020838168589	-1.35731062808023	-2.22339391003236	0.053715870808176	-0.512107042337296	-1.94411221872851	-1.10704086294966	-1.2009509215621	-1.52972207896752	-1.34869205688549	-1.3200806794017	-1.24126811402431	-1.29831872291223	-1.6202797080273	-1.35209193636515	-2.16768693027318	-1.67521599636276	-1.193344796471	-1.41878426346957	-0.942099034953878	-1.34761633043825	-1.60172387349988	916	780	1040	983	NC_III	0_0_0_0	0	0	0	0	0	0	0	0
NC_III_randomDNA13:::CCT	-1.98971719504342	-1.8890619748022	-1.88347762830663	-2.14233301927674	-1.66942819982841	-1.73839908875352	-2.58159512688645	-2.00892432128663	-2.56500804176703	-2.67774903312823	-1.94488070193498	-2.45638430390679	-2.38923419605494	-2.40944760582223	-2.34841157961508	-2.3223931092843	-1.81133147216416	-2.20913880315186	-2.87019670715892	-2.05899244826183	-2.30807630291223	-1.88540285100182	-2.35563144500066	-2.38517415893667	-2.2515471467298	1121	1282	1399	1280	NC_III	0_0_0_0	0	0	0	0	0	0	0	0
NC_III_randomDNA140:::AAG	-2.1105626411611	-2.27528969596392	-2.69682045295529	-2.40206068131132	-2.20204763977737	-1.98765621187624	-2.05724812858299	-1.68942171595748	-1.8845104254576	-2.56541783361741	-2.44877294143946	-1.57458014430857	-1.54459321766935	-1.43318894610728	-1.49643391412764	-1.43645066003744	-2.43742003790261	-2.40683047034991	-2.60736098315987	-2.05405820012867	-1.88501897126609	-2.2790728871742	-2.12907420901099	-1.49704937645005	-2.27813773256143	1303	1196	1098	1297	NC_III	0_0_0_0	0	0	0	0	0	0	0	0
NC_III_randomDNA140:::CCT	-2.35368599245609	-2.17601516952184	-2.90609079470174	-2.2950393051015	-2.5757762833021	-2.64710373456165	-2.98016371770232	-2.08233455510688	-3.11796574586237	-2.68397800371702	-3.2258057284417	-2.58919983742298	-2.54610374986077	-2.51335276760026	-2.49891882361378	-2.45707679008358	-2.95199837157413	-2.98171393295699	-2.15053631579439	-2.33575166620537	-2.5209978679541	-2.49228521327415	-2.81804955016605	-2.52093039371627	-2.588199630897	1394	1432	1442	1429	NC_III	0_0_0_0	0	0	0	0	0	0	0	0
NC_III_randomDNA141:::AAG	-2.79661633645767	-2.13118204587048	-2.25236490387566	-2.06642651988305	-2.22543029480327	-2.20742521702646	-2.2141696023595	-3.68210166530731	-2.69199307746293	-2.10421707053297	-3.25505460552139	-1.83401597150548	-1.93909418793942	-1.91665782357748	-1.83105060596185	-1.88136984130342	-3.36487208297421	-2.22355229864512	-2.48752608119714	-2.71200305012079	-2.49327942834064	-2.2799075529861	-2.78950720423682	-1.88043768605753	-2.65624658825558	1304	1426	1227	1453	NC_III	0_0_0_0	0	0	0	0	0	0	0	0
NC_III_randomDNA141:::CCT	-2.83441272519186	-2.73581935246096	-2.73411930143065	-3.09430489054435	-2.75580156846021	-3.44191658298726	-2.71637655569671	-3.77457925346105	-2.22319749383222	-5.0179028302971	-3.94516631931417	-2.45499273819741	-2.75932395266652	-2.72792313175061	-2.18525146223129	-2.46055991381996	-2.32905905706553	-3.47173965088149	-3.03652516305682	-2.61637480606081	-2.90205739516187	-2.93272907017921	-3.53544449052025	-2.51761023973316	-2.8711512144453	1523	1536	1440	1512	NC_III	0_0_0_0	0	0	0	0	0	0	0	0
NC_III_randomDNA142:::AAG	-1.77373992028983	-2.20978836425954	-1.66187406153555	-2.21693695039821	-1.83674867692653	-1.7812663362125	-2.13842467012936	-2.98511407711029	-2.19689211193865	-3.11348661271058	-3.03955100059345	-1.82603101054758	-1.81469604510797	-1.86116270023836	-1.80276944843412	-1.76126318285314	-1.65077111819379	-1.97813596993372	-1.5051742387915	-2.99737126351355	-1.63248239816137	-1.91339238493703	-2.69469369449647	-1.81318447743623	-1.95278699771878	1135	1403	1199	1133	NC_III	0_0_0_0	0	0	0	0	0	0	0	0
NC_III_randomDNA142:::CCT	-2.56792024419447	-2.20570287163112	-2.07014655870234	-2.38091994212555	-2.36247408394398	-2.21252680198121	-2.81004375386223	-2.82824444051325	-2.98851166172574	-3.53261012296829	-2.86784667152133	-2.60342938115778	-2.67591695824091	-2.68583452001179	-2.72952436961882	-2.71191574405291	-2.48107746453982	-2.3182241688979	-2.92272129683696	-2.03295608341747	-2.69778516849118	-2.29994841709644	-3.00545133011817	-2.68132419461644	-2.49055283643667	1316	1465	1474	1394	NC_III	0_0_0_0	0	0	0	0	0	0	0	0
NC_III_randomDNA14:::AAG	-1.67256812121841	-1.59762035768485	-1.29837529845246	-1.91160553272455	-1.60899627364426	-1.47700209689912	-1.28344945912398	-1.34149098965062	-1.78040924996593	-1.25293790023507	-1.22486648382333	-1.87842898488162	-1.84818878199735	-1.81991348853764	-1.74456708453106	-1.69495799205572	-1.83731729127304	-2.04564244456862	-2.48987008841812	-1.50581923767329	-1.40622964955893	-1.59436128010394	-1.37663081655979	-1.79721126640068	-1.8569757422984	988	906	1191	1090	NC_III	0_0_0_0	0	0	0	0	0	0	0	0
NC_III_randomDNA14:::CCT	-1.87912370837876	-1.87275745082361	-2.15576285940894	-1.91703406075169	-2.06121526595368	-2.03000948511193	-1.50767059795091	-1.40858167403332	-1.39451213114239	-1.3910312493924	-1.20514293393746	-2.47198713656401	-2.49826105000358	-2.51244434498263	-2.4671606846257	-2.42760115164353	-2.00560753832049	-1.94855030331531	-1.90064540839847	-1.98235496604991	-1.89111191587735	-1.98598380507143	-1.3813877172913	-2.47549087356389	-1.94565402639231	1166	910	1430	1130	NC_III	0_0_0_0	0	0	0	0	0	0	0	0
NC_III_randomDNA15:::AAG	-1.05927057369521	-0.756830503749733	-0.359233745199342	-1.23628416174255	-0.724331155442072	-0.753454273305543	-1.16056975463407	-0.871364148465495	-0.180002299524975	-1.24690902242536	-1.18060812092098	-0.381623888478007	-0.35826285219661	-0.410845057393397	-0.333632140984661	-0.36300440691899	-0.475699753483604	-0.848896482289523	-1.09337143707572	-0.762428605436516	-0.879478067296421	-0.814900735522409	-0.927890669194177	-0.369473669194333	-0.811974869116357	707	776	702	725	NC_III	0_0_0_0	0	0	0	0	0	0	1	0
NC_III_randomDNA15:::CCT	-1.3121417947507	-1.46528048354795	-1.86239643434452	-1.79221179720472	-0.660532585267692	-0.84673966782028	-2.07475222151323	-2.04279624635279	0.377764536482437	-0.0614559899588929	-0.344512324270669	-0.825731816337965	-0.938709075991059	-1.27042493576808	-0.953831806641756	-1.09766936703429	-2.2040100960742	-1.38801217850986	-1.51278072308976	-1.4286791869074	-1.17824395406538	-1.32321712715598	-0.829150449122628	-1.01727340035463	-1.54234522772932	881	752	912	955	NC_III	0_0_0_0	0	0	0	0	0	0	0	0
NC_III_randomDNA16:::AAG	-1.44305013964789	-1.74343447959097	-1.53101979203914	-1.32354046719482	-1.63200057344073	-1.95179495087534	-0.753505179077811	-2.43688617790108	-1.56007505864929	-1.78528309789297	-1.65528629304563	-1.57034381674021	-1.40751635435552	-1.39230432948517	-1.43747935288524	-1.38849935858825	-1.81614267541271	-1.70244632566538	-1.57552206487792	-2.03451168300905	-1.53833015166309	-1.60414006713148	-1.63820716131336	-1.43922864241088	-1.73339058012563	995	1003	1079	1031	NC_III	0_0_0_0	0	0	0	0	0	0	0	0
NC_III_randomDNA16:::CCT	-2.41785781177402	-1.69488780517774	-2.19214985524418	-2.27627424136068	-2.20054613140529	-2.32999353780039	-2.30120766634185	-2.72490376289162	-2.35849459536225	-2.39327853480143	-2.63314370775139	-2.39948397316152	-2.4536443113952	-2.38938133320291	-2.41284875552362	-2.31378719941014	-1.93907960608268	-1.83202758549258	-2.27480680912441	-2.15729018674146	-2.09426811954987	-2.18528489712705	-2.48220565342971	-2.39382911453868	-2.0594944613982	1259	1330	1403	1191	NC_III	0_0_0_0	0	0	0	0	0	0	0	0
NC_III_randomDNA17:::AAG	-1.87337870288411	-1.99333280196728	-1.98577654517447	-1.82333661642271	-1.96930562522794	-1.76346009949796	-2.17048683198326	-1.94082141024018	-2.00138824904062	-1.47545018469703	-1.65265777662353	-1.99198610235046	-1.9716724072782	-1.9503353590212	-1.8302723366583	-1.85041002572022	-1.98460997500184	-1.49159271390768	-2.38589496729878	-1.09641962333992	-1.82905256204578	-1.90143173186241	-1.84816089051693	-1.91893524620568	-1.7575139683188	1129	1076	1237	1043	NC_III	0_0_0_0	0	0	0	0	0	0	0	0
NC_III_randomDNA17:::CCT	-1.96608513343274	-2.18856228770831	-2.32406967177424	-1.98500595253247	-2.09435655293287	-2.03328863698455	-2.63593088079554	-3.16832433226151	-1.88596117194608	-2.3802432831937	-1.86491484178317	-2.67963967657113	-2.74080521911497	-2.63172653840671	-2.63053601226602	-2.66761460531783	-2.55935781111068	-2.77685152768035	-2.81074206575262	-2.27691054861532	-2.40011748569629	-2.09856137256086	-2.387074901996	-2.67006441033533	-2.56479588777105	1210	1295	1471	1421	NC_III	0_0_0_0	0	0	0	0	0	0	0	0
NC_III_randomDNA18:::AAG	-2.32802448763053	-2.88378466220166	-2.43215934646233	-2.45178185203905	-2.11078405715903	-2.27997308778226	-2.57997562643711	-1.74265991992211	-2.37276962483739	-2.04693731136487	-1.75700328022045	-2.17560997234579	-2.10523390056611	-2.04556325166419	-2.0982128958292	-2.07310039242449	-2.52483368321608	-2.15438380826521	-2.46616205038086	-2.12186218833065	-2.6017068042618	-2.41441791554581	-2.09986915255639	-2.09954408256596	-2.37378970689092	1362	1187	1314	1338	NC_III	0_0_0_0	0	0	0	0	0	0	0	0
NC_III_randomDNA18:::CCT	-3.19722755818163	-3.05709496031038	-2.73012098169128	-3.29790240387989	-2.62181912777168	-3.11694056105426	-2.88403250520075	-2.26489206406759	-3.19012777033018	-3.33932262166012	-2.85908257220977	-2.8039431380329	-2.91119703277179	-2.97165153333641	-2.9389626208447	-2.9605742696964	-2.98692556784088	-3.34219782818235	-3.20248116548481	-3.11889935732858	-2.40480298108695	-3.00351759881485	-2.90749150669368	-2.91726571893644	-3.01106137998471	1532	1448	1512	1532	NC_III	0_0_0_0	0	0	0	0	0	0	0	0
