A_1_L_ratio	A_2_L_ratio	A_3_L_ratio	A_4_L_ratio	A_5_L_ratio	A_6_L_ratio	S_1_L_ratio	S_2_L_ratio	S_3_L_ratio	S_4_L_ratio	S_5_L_ratio	L_1_L_ratio	L_2_L_ratio	L_3_L_ratio	L_4_L_ratio	L_5_L_ratio	V_1_L_ratio	V_2_L_ratio	V_3_L_ratio	V_4_L_ratio	V_5_L_ratio	Promoters	enhancer_type	group	raw_names	A	V	S	L	L_DESeq2_Active	A_DESeq2_Active	S_DESeq2_Active	V_DESeq2_Active	A_1_ratio	A_1_L_ratio	A_2_ratio	A_2_L_ratio	A_3_ratio	A_3_L_ratio	A_4_ratio	A_4_L_ratio	A_5_ratio	A_5_L_ratio	A_6_ratio	A_6_L_ratio	S_1_ratio	S_1_L_ratio	S_2_ratio	S_2_L_ratio	S_3_ratio	S_3_L_ratio	S_4_ratio	S_4_L_ratio	S_5_ratio	S_5_L_ratio	L_1_ratio	L_1_L_ratio	L_2_ratio	L_2_L_ratio	L_3_ratio	L_3_L_ratio	L_4_ratio	L_4_L_ratio	L_5_ratio	L_5_L_ratio	V_1_ratio	V_1_L_ratio	V_2_ratio	V_2_L_ratio	V_3_ratio	V_3_L_ratio	V_4_ratio	V_4_L_ratio	V_5_ratio	V_5_L_ratio
ACTA1:::CCT	2.78641875322202	2.50544356544062	2.01754510885658	1.82063284019899	2.18514631614908	2.2789397393288	2.85940280492064	4.5302821667784	3.66225966622681	3.50747478827046	4.16871700696359	-0.640905608308504	-0.538501361555637	-0.622803962154092	-0.665503053320616	-0.602040545102679	3.22230157729093	2.70180311683846	3.10211601099315	3.15856977311134	3.17394930244893	ACTA1	CCT	promoter_candidate	promoter_candidate12	0	0	1	0	0	1	1	1	6.89915060054413	2.78641875322202	5.67823896585266	2.50544356544062	4.04894237020934	2.01754510885658	3.53236112052225	1.82063284019899	4.54772909399353	2.18514631614908	4.85321152047282	2.2789397393288	7.25714856696945	2.85940280492064	23.1073861007941	4.5302821667784	12.6604753337821	3.66225966622681	11.3724783912782	3.50747478827046	17.9849345847446	4.16871700696359	0.641310259229574	-0.640905608308504	0.688485720880765	-0.538501361555637	0.649407538866484	-0.622803962154092	0.630468827913645	-0.665503053320616	0.658821460270666	-0.602040545102679	9.3327456477588	3.22230157729093	6.5061456372266	2.70180311683846	8.58677274890581	3.10211601099315	8.92944044538568	3.15856977311134	9.02513994285898	3.17394930244893
ACTA2:::AAG	1.02032310851212	0.478598020786506	0.563577451836779	0.393796386571436	0.360126687314205	0.316070076946236	1.11315941012664	1.74783674868955	1.32004133665661	1.3644560480324	1.52118367025288	-0.770794451342728	-0.672572289346191	-0.698017651169452	-0.709185971058632	-0.616128933374911	0.461874931859318	0.53518351490438	0.314823526939281	0.575471403813874	1.16078393084727	ACTA2	AAG	promoter_candidate	promoter_candidate212	1	0	0	0	0	1	1	1	2.02837318673046	1.02032310851212	1.3933889435763	0.478598020786506	1.47792949996086	0.563577451836779	1.31384618559892	0.393796386571436	1.28353860393152	0.360126687314205	1.24493470492087	0.316070076946236	2.16318853458701	1.11315941012664	3.35854590667104	1.74783674868955	2.49673263412801	1.32004133665661	2.57479227946167	1.3644560480324	2.87026446080894	1.52118367025288	0.586094639999516	-0.770794451342728	0.627387073900362	-0.672572289346191	0.616418620891263	-0.698017651169452	0.611665168592618	-0.709185971058632	0.652419164665258	-0.616128933374911	1.37733063954788	0.461874931859318	1.4491264758327	0.53518351490438	1.2438594928547	0.314823526939281	1.49016429808042	0.575471403813874	2.23578882785155	1.16078393084727
ACTA2:::CCT	0.655154739061285	0.243898201624426	0.237915090267035	0.0971206059625652	0.0510102736156895	0.211800426915343	0.718483334894481	1.32753772542769	1.01016044668831	0.697454220046424	1.03360419776936	-1.45792537528107	-1.43945228326077	-1.48599533841531	-1.51607415061868	-1.44048869375138	-0.0128652216910124	0.377562944601579	-0.18838202474301	0.547485285356507	0.487533722339997	ACTA2	CCT	promoter_candidate	promoter_candidate212	1	0	0	0	0	1	1	1	1.57478485069115	0.655154739061285	1.18418805110816	0.243898201624426	1.17928718333992	0.237915090267035	1.06963650328096	0.0971206059625652	1.03599014095189	0.0510102736156895	1.15813258655461	0.211800426915343	1.64545130784163	0.718483334894481	2.50973967209297	1.32753772542769	2.01413508600509	1.01016044668831	1.62164071895073	0.697454220046424	2.04713209475564	1.03360419776936	0.364016215834107	-1.45792537528107	0.368707256842976	-1.43945228326077	0.357002148451994	-1.48599533841531	0.349636049876549	-1.51607415061868	0.368442478194672	-1.44048869375138	0.991122150764697	-0.0128652216910124	1.29914543488777	0.377562944601579	0.877589381720598	-0.18838202474301	1.46153591881162	0.547485285356507	1.40204603746641	0.487533722339997
ACTC1:::AAG	1.26794487679289	0.183494588795261	0.608351433603173	0.793199779529382	0.441613219619647	0.894864645428243	2.19018891490001	2.13082107601421	2.25128991733094	3.04997766010345	2.28861506820865	-0.927053269370525	-0.731130216535314	-0.842127863048926	-0.800353763237984	-0.864739854257475	1.29220344653099	1.08195616189732	0.286115959128865	0.947205688771939	1.25342974082736	ACTC1	AAG	promoter_candidate	promoter_candidate11	1	0	0	0	0	1	1	1	2.40818274766508	1.26794487679289	1.13563135577379	0.183494588795261	1.52451614994561	0.608351433603173	1.73291366420864	0.793199779529382	1.35812212899306	0.441613219619647	1.85943542362131	0.894864645428243	4.56365241560416	2.19018891490001	4.37966668035482	2.13082107601421	4.76108345443692	2.25128991733094	8.28199114446094	3.04997766010345	4.88586861273284	2.28861506820865	0.525931470005428	-0.927053269370525	0.602431780018228	-0.731130216535314	0.557820220530265	-0.842127863048926	0.574208358607681	-0.800353763237984	0.549145419477347	-0.864739854257475	2.4490181170411	1.29220344653099	2.11690446396929	1.08195616189732	1.21935309776849	0.286115959128865	1.92813449501902	0.947205688771939	2.38407519655429	1.25342974082736
ACTC1:::CCT	1.0591720052069	0.555276894969574	0.18205595401263	0.589792960902446	0.484744253284405	0.782263668177002	2.62688554955422	2.62304398934253	2.12804168623679	2.04082638131702	2.26114725083509	-1.60594482858017	-1.54282592637616	-1.65785643405452	-1.76711094183502	-1.73895962229359	0.387106368024578	0.902911843946857	0.667169527823708	0.406498842453178	0.781596949873094	ACTC1	CCT	promoter_candidate	promoter_candidate11	1	0	0	0	0	1	1	1	2.0837352763877	1.0591720052069	1.46945063635855	0.555276894969574	1.13449948492605	0.18205595401263	1.50503074710708	0.589792960902446	1.39933778283754	0.484744253284405	1.71982726086339	0.782263668177002	6.17691102474484	2.62688554955422	6.16048523092678	2.62304398934253	4.37123726015738	2.12804168623679	4.11481161176599	2.04082638131702	4.79372533916201	2.26114725083509	0.328520469798711	-1.60594482858017	0.343212516871555	-1.54282592637616	0.316909665358831	-1.65785643405452	0.293796488574148	-1.76711094183502	0.299585639928546	-1.73895962229359	1.30776776499481	0.387106368024578	1.86983613545116	0.902911843946857	1.58795444782776	0.667169527823708	1.32546524558101	0.406498842453178	1.71903265398389	0.781596949873094
ACTN1:::AAG	-1.73710224723932	-0.713865904969096	0.524529658999582	-0.920114437481706	-0.254389500295073	-1.08497952349333	-1.15611039903072	0.25484091759999	-0.219584073581615	-1.49878853578271	-0.656692195358187	-0.853216136166776	-0.839426619047344	-0.64974772148503	-0.681674750695834	-0.748159855478331	-2.86543152715677	-1.5158881811963	-2.45066795164658	-1.74441622900059	-2.33563690186047	ACTN1	AAG	promoter_candidate	promoter_candidate296	1	0	0	0	0	0	0	0	0.299971585138056	-1.73710224723932	0.609684213084476	-0.713865904969096	1.43846454176613	0.524529658999582	0.52846709954142	-0.920114437481706	0.838341817496398	-0.254389500295073	0.471398958586831	-1.08497952349333	0.448720686666814	-1.15611039903072	1.19320416411691	0.25484091759999	0.858812995012093	-0.219584073581615	0.35385040219569	-1.49878853578271	0.634331022236561	-0.656692195358187	0.553549356489869	-0.853216136166776	0.558865639005062	-0.839426619047344	0.63739176215305	-0.64974772148503	0.623441133379483	-0.681674750695834	0.595362452859011	-0.748159855478331	0.13722055129386	-2.86543152715677	0.349681122330085	-1.5158881811963	0.1829259996951	-2.45066795164658	0.298454677796525	-1.74441622900059	0.198108556508352	-2.33563690186047
ACTN1:::CCT	-1.46884245265904	-1.28333485873441	-0.818359813597995	-0.499927034910973	-2.09047364634257	-1.59259564168989	-2.2233078668898	-0.254622225223999	0.139692279137881	-0.360077117865703	-2.27710304838911	-2.05286962628927	-1.75560298701031	-1.66237461955199	-1.7233308391775	-1.83672796380038	-0.980292235980796	-2.58682734403971	-2.58910728980171	-1.3514652489513	-1.06593663255619	ACTN1	CCT	promoter_candidate	promoter_candidate296	1	0	0	0	0	0	0	0	0.361272049497323	-1.46884245265904	0.410844722895259	-1.28333485873441	0.567086291364283	-0.818359813597995	0.707142544402266	-0.499927034910973	0.234803587074273	-2.09047364634257	0.331574360655155	-1.59259564168989	0.214149784879868	-2.2233078668898	0.838206593281358	-0.254622225223999	1.1016701091544	0.139692279137881	0.779122931285909	-0.360077117865703	0.206311615237623	-2.27710304838911	0.241004230062357	-2.05286962628927	0.296149388637559	-1.75560298701031	0.315918730454928	-1.66237461955199	0.302848707804585	-1.7233308391775	0.279956006006295	-1.83672796380038	0.506877055188445	-0.980292235980796	0.166451370695528	-2.58682734403971	0.166188529017181	-2.58910728980171	0.3918938263857	-1.3514652489513	0.477662448081462	-1.06593663255619
ACTN3:::AAG	0.178655622740452	-0.154267960167212	-0.251693242623862	0.849479576816275	0.411389585087147	0.297026916359636	0.958854270345548	0.845348552052687	0.218374247760224	0.467090609188645	0.665732932134688	-0.317724806662693	-0.285996828436844	-0.207021769567362	-0.275107130414024	-0.222804514352983	1.0706056193585	0.427567362068084	-0.0703651059661297	0.822089458852198	0.708925558751275	ACTN3	AAG	promoter_candidate	promoter_candidate386	0	0	1	0	1	1	1	1	1.13182869768187	0.178655622740452	0.89858821107924	-0.154267960167212	0.839910062364501	-0.251693242623862	1.8018508265728	0.849479576816275	1.32996620350843	0.411389585087147	1.22860990240529	0.297026916359636	1.94376562220015	0.958854270345548	1.79669877193686	0.845348552052687	1.16342180423688	0.218374247760224	1.38231902104465	0.467090609188645	1.58637399386874	0.665732932134688	0.802334196592293	-0.317724806662693	0.820174714234078	-0.285996828436844	0.866323783896386	-0.207021769567362	0.826388950592088	-0.275107130414024	0.856898056867713	-0.222804514352983	2.10031485942482	1.0706056193585	1.34496381791961	0.427567362068084	0.952396942381095	-0.0703651059661297	1.76796468695008	0.822089458852198	1.63458631220368	0.708925558751275
ACTN3:::CCT	-0.0546495592233481	-0.0220526943320454	-0.0942032160640925	-0.192300480681469	0.151313460519865	0.0309365079478542	0.415801480682793	0.447797146477189	0.471788697628171	0.220285278569604	0.200362849041575	-0.97377723685811	-0.969403895155454	-0.975505575997605	-1.09012696652083	-0.938790983587644	0.275307018463554	0.0264301757093267	0.175617859647196	0.2712725327231	0.711875199502778	ACTN3	CCT	promoter_candidate	promoter_candidate386	0	0	1	0	0	1	1	1	0.962828292465752	-0.0546495592233481	0.984830471376873	-0.0220526943320454	0.936789482684246	-0.0942032160640925	0.87520902450481	-0.192300480681469	1.11058010790474	0.151313460519865	1.02167511848036	0.0309365079478542	1.33403958905777	0.415801480682793	1.36395603915509	0.447797146477189	1.3868278343986	0.471788697628171	1.1649639237027	0.220285278569604	1.14898729791601	0.200362849041575	0.509171213740234	-0.97377723685811	0.510717041616961	-0.969403895155454	0.508561595218286	-0.975505575997605	0.469720034378326	-1.09012696652083	0.521669870370852	-0.938790983587644	1.21025161423097	0.275307018463554	1.01848884248518	0.0264301757093267	1.12944800731231	0.175617859647196	1.20687188266971	0.2712725327231	1.6379317001246	0.711875199502778
ADAMTS1:::AAG	3.48708541356912	3.18730852608362	3.41490196463135	3.03638190850073	2.83014293864656	3.27216183550057	3.55765622364349	2.70272662047776	3.16946357183172	3.58249506618572	2.92256299611401	2.15688660614936	2.24130003893744	2.30128755497234	2.39621738398482	2.29886158363488	2.80039912826383	3.04892724595829	3.32030965329654	3.12225445877993	2.96810195869576	ADAMTS1	AAG	promoter_candidate	promoter_candidate274	1	0	0	0	1	1	1	1	11.2128834225032	3.48708541356912	9.1091000416618	3.18730852608362	10.6656646288422	3.41490196463135	8.20430945062816	3.03638190850073	7.11144599886161	2.83014293864656	9.66092839368407	3.27216183550057	11.7750087243073	3.55765622364349	6.51031171009021	2.70272662047776	8.99712191258383	3.16946357183172	11.9794939971611	3.58249506618572	7.5819187492297	2.92256299611401	4.45951434942675	2.15688660614936	4.72822942077143	2.24130003893744	4.92897462884382	2.30128755497234	5.26421124695198	2.39621738398482	4.92069325071069	2.29886158363488	6.96633150767078	2.80039912826383	8.2759632909324	3.04892724595829	9.98878810777257	3.32030965329654	8.70747519964736	3.12225445877993	7.8250607837265	2.96810195869576
ADAMTS1:::CCT	3.04102415728419	3.03168882456595	2.57667903971511	2.99494281390083	2.62932937987774	3.09230339488003	2.38323688627572	2.9456513809888	2.82415925408248	2.55367371677325	3.16623196329203	2.96768534129736	2.9395076496859	2.86840509241464	2.85979552744513	2.8975893855628	2.65890681635874	2.45956259011704	2.60978689763822	2.76569576244218	2.50177256010118	ADAMTS1	CCT	promoter_candidate	promoter_candidate274	1	0	0	0	1	1	1	1	8.2307514822527	3.04102415728419	8.17766421118522	3.03168882456595	5.96564876503599	2.57667903971511	7.97200609892577	2.99494281390083	6.18738317201274	2.62932937987774	8.52856723467986	3.09230339488003	5.2170594965109	2.38323688627572	7.70423324327917	2.9456513809888	7.08201183211859	2.82415925408248	5.87127453302443	2.55367371677325	8.976991091051	3.16623196329203	7.82280141102192	2.96768534129736	7.67149444745509	2.9395076496859	7.30257410053208	2.86840509241464	7.25912433701931	2.85979552744513	7.45180222866029	2.8975893855628	6.31554315963529	2.65890681635874	5.50049932648024	2.45956259011704	6.10413511950561	2.60978689763822	6.80075897567402	2.76569576244218	5.66380878684228	2.50177256010118
ADH1A:::AAG	-1.67005588181846	-3.29212046358152	-1.79017101511862	-2.89898985904741	-1.49272468943469	-1.84266176443762	-2.95125792081375	0.0663364938006114	-2.57747578496132	-0.0331467041061912	-3.32852257370879	-0.30067356856618	0.0630027561946701	-0.198175203198199	-0.0953346503717145	-0.0185895218987099	-2.37665719675988	-2.28960276408571	-1.89614829799387	-2.7620939830614	-3.20385811644753	ADH1A	AAG	promoter_candidate	promoter_candidate547	0	0	0	1	1	0	0	0	0.314241171475082	-1.67005588181846	0.102087599321233	-3.29212046358152	0.28913776994471	-1.79017101511862	0.13406551946862	-2.89898985904741	0.355340814276934	-1.49272468943469	0.278806912471733	-1.84266176443762	0.129295330581233	-2.95125792081375	1.04705446819709	0.0663364938006114	0.167533814026239	-2.57747578496132	0.977286383512037	-0.0331467041061912	0.0995439486465005	-3.32852257370879	0.811873258722186	-0.30067356856618	1.04463775858903	0.0630027561946701	0.871652378247261	-0.198175203198199	0.93605509307411	-0.0953346503717145	0.98719738504785	-0.0185895218987099	0.192555041723886	-2.37665719675988	0.204531823283406	-2.28960276408571	0.268659675638725	-1.89614829799387	0.147409970830859	-2.7620939830614	0.108528201259796	-3.20385811644753
ADH1A:::CCT	-2.10810432856173	-2.78451976269574	-3.62594148994306	-2.23365650415503	-1.71575938014321	-0.820688017005207	-1.6182595735923	-4.10592536583616	-2.51222533724771	-4.77308956286284	-1.75287054567481	-0.109257248563877	-0.0621987536896858	0.153101678295226	0.0332012396113027	0.180712558826499	-3.2438385194913	-2.86384606639317	-2.30997716995548	-1.446278292915	-1.87752197112215	ADH1A	CCT	promoter_candidate	promoter_candidate547	0	0	0	1	1	0	0	0	0.231951594920498	-2.10810432856173	0.145136293520956	-2.78451976269574	0.0809995952991187	-3.62594148994306	0.21261915716052	-2.23365650415503	0.304442276829239	-1.71575938014321	0.566171872560895	-0.820688017005207	0.325728176174129	-1.6182595735923	0.0580755464538688	-4.10592536583616	0.175285026094673	-2.51222533724771	0.0365726870342019	-4.77308956286284	0.296710822348948	-1.75287054567481	0.927065225660943	-0.109257248563877	0.957803256831343	-0.0621987536896858	1.11195752332418	0.153101678295226	1.02328019577259	0.0332012396113027	1.13344356407378	0.180712558826499	0.10556192578769	-3.2438385194913	0.1373714337611	-2.86384606639317	0.201663631022743	-2.30997716995548	0.366966865024976	-1.446278292915	0.272150771105258	-1.87752197112215
ADH1B:::AAG	-1.50327816160751	-0.893024145671883	-1.93958202427479	-0.669350838752728	-0.642002590747861	-1.22606619653456	0.745298447148023	-1.40553120772884	-3.20327125916814	-0.667669527533047	-0.950439467748734	-0.323796923736018	-0.270889924350253	-0.255300529109028	-0.193501113424219	-0.32547911957227	-1.65790405755112	-3.27066385778795	-1.08615098513791	-1.07701451721038	-2.6636647358484	ADH1B	AAG	promoter_candidate	promoter_candidate255	1	0	0	0	1	0	0	0	0.352750941467595	-1.50327816160751	0.538484175678337	-0.893024145671883	0.260691956604085	-1.93958202427479	0.62878955646087	-0.669350838752728	0.640822811308955	-0.642002590747861	0.427481473961127	-1.22606619653456	1.67632101030804	0.745298447148023	0.377479131043076	-1.40553120772884	0.108572357175533	-3.20327125916814	0.629522772538144	-0.667669527533047	0.517474806891486	-0.950439467748734	0.798964372149308	-0.323796923736018	0.828808138998056	-0.270889924350253	0.83781259099019	-0.255300529109028	0.874480965243992	-0.193501113424219	0.798033315176209	-0.32547911957227	0.316899204314157	-1.65790405755112	0.103617252656826	-3.27066385778795	0.471016340194225	-1.08615098513791	0.474008712797578	-1.07701451721038	0.157818174708464	-2.6636647358484
ADH1B:::CCT	-2.05459991065715	-2.00810734258595	-1.30095814683076	-2.07702948965459	-1.02962927321772	-0.720845248574984	-1.64912597031342	0.60433082108084	-2.81803498906415	-2.17093541653885	-2.35200170605683	-0.202094695415758	-0.126356371932278	-0.274499077042323	-0.245159085960626	-0.0793554330121057	-1.56440366044417	-3.13042009493574	-0.564470299833263	-1.74942317106763	-2.77753871210637	ADH1B	CCT	promoter_candidate	promoter_candidate255	1	0	0	0	1	0	0	0	0.240715356895306	-2.05459991065715	0.248599044664442	-2.00810734258595	0.405856564381671	-1.30095814683076	0.237001896754867	-2.07702948965459	0.48983600491044	-1.02962927321772	0.606741859111263	-0.720845248574984	0.318833257469822	-1.64912597031342	1.5202734268371	0.60433082108084	0.1418034964759	-2.81803498906415	0.22206663973865	-2.17093541653885	0.195874065106619	-2.35200170605683	0.869287500045778	-0.202094695415758	0.91614231289731	-0.126356371932278	0.826737322549037	-0.274499077042323	0.84372275370476	-0.245159085960626	0.946480420599029	-0.0793554330121057	0.338117440585623	-1.56440366044417	0.114195674070288	-3.13042009493574	0.676203645991714	-0.564470299833263	0.297420671899258	-1.74942317106763	0.145840294804059	-2.77753871210637
ADH1C:::AAG	-1.90268110682025	-2.41002709797046	-1.78255512542219	-0.158055802076795	-1.71066669233699	-0.402298008570138	-0.822450511395177	-3.95894337705066	-2.17340869322945	-0.905057240635714	-2.13979593154008	-0.0273285020794223	-0.142131480282247	-0.244538980339395	-0.0535350061646694	-0.16130781215486	-3.2640534568879	-1.04113082276681	-1.84488643603407	-0.869830824256503	-2.15218430074978	ADH1C	AAG	promoter_candidate	promoter_candidate558	0	0	0	1	1	0	0	0	0.267445881651465	-1.90268110682025	0.188152309350603	-2.41002709797046	0.290668144525036	-1.78255512542219	0.896232033493377	-0.158055802076795	0.305518851672757	-1.71066669233699	0.756652083411275	-0.402298008570138	0.565480620818018	-0.822450511395177	0.0643041930072127	-3.95894337705066	0.221686267095453	-2.17340869322945	0.534011516063758	-0.905057240635714	0.226911883126713	-2.13979593154008	0.98123561078099	-0.0273285020794223	0.906179349679596	-0.142131480282247	0.844085484333962	-0.244538980339395	0.963572412196528	-0.0535350061646694	0.894214092689478	-0.16130781215486	0.104093114275324	-3.2640534568879	0.485946426646771	-1.04113082276681	0.278377316594697	-1.84488643603407	0.547211014850834	-0.869830824256503	0.224971741024965	-2.15218430074978
