A_1_ratio_scaled	A_2_ratio_scaled	A_3_ratio_scaled	A_4_ratio_scaled	A_5_ratio_scaled	A_6_ratio_scaled	S_1_ratio_scaled	S_2_ratio_scaled	S_3_ratio_scaled	S_4_ratio_scaled	S_5_ratio_scaled	L_1_ratio_scaled	L_2_ratio_scaled	L_3_ratio_scaled	L_4_ratio_scaled	L_5_ratio_scaled	V_1_ratio_scaled	V_2_ratio_scaled	V_3_ratio_scaled	V_4_ratio_scaled	V_5_ratio_scaled
ALDH4A1:::AAG	0.0263504020270591	0.0399649285741604	0.136014513589451	-0.167447461578747	0.405472387109342	0.334031590840699	0.786112501268288	1.45444903912443	1.09501873671342	0.653703074158447	0.733036668850696	-0.689962947497247	-0.526887603032903	-0.472165383680442	-0.397241297030126	-0.428277216655288	-0.155585884677967	-0.430124023672471	-0.0281078653732855	-0.0563951221810465	0.225484792614023
ALDH4A1:::CCT	-0.200608247641812	-0.0242455042024086	-0.495363150803011	-0.499677144008728	-0.270067767159465	-0.0874498112690979	0.327233325406711	0.898293245244622	0.668234934316072	0.023745378741786	0.512873221135799	-1.35671644123653	-1.41892037787706	-1.48348572847939	-1.40080288995598	-1.30941558854475	-0.219276886745061	0.133300211976148	-0.311373696061437	-0.714849190897495	-0.44599202147584
ALDH8A1:::AAG	0.45432388619966	0.241893683695737	0.55838024739154	0.780785240479828	-0.259073503046718	0.398536512574235	-0.118238444671464	0.0786507326248952	0.269844866966645	0.0577069906390744	-0.0988961941403356	0.0221736157305392	0.00728640231909131	0.0567806459331073	0.188502304316682	0.117296874553693	0.482297530620296	1.00271402675207	0.221479286866942	0.891322069792481	-0.158826590127785
ALDH8A1:::CCT	-0.321746767652341	-0.675403591105221	-0.463339715189191	-0.657963792732981	-0.357857378607571	-0.303234878520788	-0.921796392914746	-0.411563384213847	-0.575289849562919	-0.785757304310812	-0.503557776392674	-0.616589938138818	-0.59158586846147	-0.727740872590458	-0.654059300427805	-0.668639441493313	-0.048757542265952	-0.0503276754395936	-0.561707101612576	0.2412764644504	0.0293920467089698
ALDH8A1_ATG:::AAG	-0.192042398256948	0.135476206429874	0.0217909688968519	0.251971157668073	-0.146627736617713	0.495907601679931	-0.139409689506108	0.349395807176683	0.528000064524947	0.482032288590568	-0.250817600133803	-0.233750624316016	-0.091519256010956	-0.123574471828949	0.0143435770652703	-0.0536628232884602	0.394360945911758	0.650481195013246	0.141892542894533	0.276309756155576	0.63760328823402
ALDH8A1_ATG:::CCT	-0.293494815357557	-0.396762203006857	-0.540021878952698	-0.562757734525671	-0.331916910127136	-0.0093162543903128	-1.01709178264377	0.0406577420085122	-0.505888082667672	-0.931202509522729	-0.34237774275369	-0.770412293880751	-0.868290862049545	-1.01625366025684	-0.871874630032509	-0.92497054111145	-0.101277934774525	0.000997174144749517	-0.464476470760639	-0.236881036798487	0.0568384394589587
ALDOB_tv1:::AAG	-1.14317839373165	-3.62909626486851	-1.20141851641946	-1.83576266874536	1.2802700679797	-1.44053166249067	-0.716052595888718	-3.20873128020821	-1.24834028632641	-2.96447924153362	-0.610945512764129	0.231874170183584	0.241475367835625	0.475347096311389	0.549763306944535	0.441569062881852	-0.0920417108588762	0.636297459684936	-1.43022031957192	-1.93834583124029	-0.169590816694138
ALDOB_tv1:::CCT	-0.911449122838812	-0.944131683621199	-0.60261893806016	-0.605699378758337	-1.72909653316043	-0.229779618642579	-3.82587505934044	-1.35629583228768	-2.8491589091882	-0.944678162026845	-4.91354553576444	0.802326820515729	0.635002305850059	0.630127970558045	0.638631419659155	0.554673605204201	-6.3498738115596	-2.84587259149334	-1.82690346130839	-2.34251134479108	-2.98388939443724
ALDOB_tv2:::AAG	-0.868601496778831	-0.24684615007927	-1.27918932570197	-1.28871221303762	-1.38664289088061	-1.73119943180229	-2.38702649059112	-1.10352867104227	-0.132832180901568	-1.58561288383935	-0.587730893018931	-0.860726687114454	-0.683771380426946	-0.704037957674133	-0.672664684531634	-0.600613843827297	-1.93728871591969	-1.07875148336639	-2.15454217813945	-1.30522950388104	-0.420691024677602
ALDOB_tv2:::CCT	-1.58702873022427	-2.12446112369898	-2.09561239893953	-1.78462556494938	-2.00463370794699	-1.86813513360224	-1.9971081651736	-2.1526715666257	-2.03094491440199	-2.29570246567797	-0.803201363092426	-2.04963817302202	-1.91248110709095	-1.973639238494	-1.80852014635704	-1.95644055090492	-1.03111498320138	-1.09167257793227	-1.45564725226921	-1.85695164996083	-1.92624036816986
ALDOC:::AAG	0.394217031283524	0.175097780937459	-0.326221233454538	0.588937872328842	-0.483886009280091	0.160960859220396	1.28496244456591	1.17524805155159	0.948864950097391	-0.069396444018524	0.271607852004867	-0.169340955798356	-0.10989596369393	-0.17905255661374	-0.177006082097073	-0.207792027935866	1.46065920745861	0.514288887963642	1.11407508621332	0.414030121219753	0.516893624805854
ALDOC:::CCT	-0.422512050873414	-0.228142053195652	-0.272143917418165	-0.975780726566083	0.319050713218396	-0.127432238685912	0.141248948771109	-0.289717721551936	-1.22273711778	-0.793377302781376	0.135325531115587	-0.524209001023801	-0.586126111790852	-0.661262834694479	-0.609163802705102	-0.600594736811278	-0.597968365526008	0.130641004545346	0.851444886495093	-0.806211426245218	0.214193673785579
AMBP:::AAG	-1.55048961153285	-1.32008063604726	-1.78830329300826	-1.75648145880115	-1.70576564456061	-1.28901721837222	-1.46629318440016	-2.1724819996098	-1.97782974364782	-0.601578117434203	-0.557490419790046	-0.0636723987119092	-0.0362282768426521	-0.159433132368759	-0.154412315735182	0.0440091341035818	-1.3277605503811	-2.22715255181099	-2.45593170164288	-1.7451393937032	-2.20186895871363
AMBP:::CCT	-2.06818986717462	-2.37073372679897	-2.00740406219617	-1.81085466035817	-2.77968389103714	-2.1218415024116	-2.1564041310498	-1.09826314092654	-0.653533438336641	-2.99015277231291	-2.24709443575887	0.156329551976355	0.253829626404781	-0.022823220585675	-0.0251724265768717	0.178489752063002	-1.60270993803496	-2.3487652679832	-2.55862389472459	-2.76119695578456	-1.35811372429841
AMDHD1:::AAG	-1.23733102750501	-0.0307184556665063	-0.270177884985489	-0.508392833134501	-0.140948240586042	-0.213976030646873	-3.44653419104378	-1.99706669409982	0.279174549287684	0.28928518980125	-1.65701377279527	-0.789732420695361	-0.724545445735543	-0.750945527115362	-0.937810317143385	-0.930401290973666	0.564796605125719	-0.0209949691746874	0.416485709342903	-0.375461203543125	-0.277455582512332
AMDHD1:::CCT	-1.11894343887032	-1.07624001162762	-2.00143104791826	-1.62771288965978	-1.80780882921551	-1.63972125018113	-0.159352655196242	-2.90656470860132	-1.55258046429653	-3.62930054927968	-0.831778396462581	-1.98199199270847	-2.15305462443931	-2.0513109252797	-2.17087393131766	-1.96286390501727	-5.2552293191486	-3.62373190092684	-1.91614396935759	-1.6361792596334	-1.88924490202624
AMPD1:::AAG	-0.916600063670371	-1.96260444723937	-2.28500975935816	-1.61294986329158	-2.28048845888448	-1.88336342907757	0.497079909637243	-1.75573453684094	-0.125765546943256	0.0487735694362153	-0.865526822130993	-1.55967268546028	-1.27181504806948	-1.05189895362364	-1.26332464079605	-1.31085459401375	-2.29797861233888	-1.19768033019068	-1.14598355959542	-1.31956980036264	-0.0812023752800181
AMPD1:::CCT	-1.3902104035972	-1.76855833349918	-0.99063932430481	-1.91120463123219	-2.10063550465477	-0.949916196572244	-0.154984618413966	0.901011874801522	-0.293900250339362	-0.135934628713899	-0.492795514448954	-1.41193746584352	-1.3613484397315	-1.88552246866217	-2.12795834554509	-2.07293432139512	-2.18924840137972	-0.657503801021805	-3.17415666303373	-3.13306428873967	-2.04749245595133
ANG:::AAG	-2.84307582230494	-3.18821744718775	-2.12887215307186	-1.91255605225696	-1.4720596338042	-1.90698531087448	-1.34907844055751	-1.89678013727583	-2.51266680258298	-2.78176876254151	-1.43625832307456	-0.131065809288254	-0.102704281584554	-0.275265763103078	-0.112976700258856	-0.0806435246578393	-2.54673720047525	-2.33295532551533	-2.43793247503108	-1.85872007529513	-1.46755407157188
ANG:::CCT	-3.25497413749032	-2.89377331333447	-2.77255903267521	-1.4970712914985	-2.67546909970363	-1.94199960688652	-2.66884426663062	-4.69103707412697	-2.86844255003149	-4.29666465511655	-4.75235179797524	0.333807834173873	0.316095036262564	0.132974433816155	0.0643684687221813	0.170407427134144	-1.91143480093168	-0.218929501977071	-1.68943579507914	-3.12797843262517	-3.93026196098044
ANGPTL3:::AAG	-1.85012422395234	-3.50669526647707	-0.753580098515448	-0.796308107620744	-1.1769413879733	-2.23783057392222	-3.66243695838669	-3.58122640663002	-4.69264019299643	-4.16188107985738	-4.09255046257839	1.21986666382109	1.09897887446692	1.20628425554307	1.23979728358173	1.31644973284999	-4.42134892081742	-1.89424915367907	-2.40014829709364	-0.332780836150853	-2.03785336513628
ANGPTL3:::CCT	-0.80966760156733	-3.46197200772613	-1.77266441264355	-2.35800318301596	-3.71367906806383	-4.38604484672509	-1.39464115045092	-3.93227961710535	-2.63531740630147	-3.62791007005162	-1.99792263273919	1.59633699523089	1.39362418326559	1.53549014893126	1.54419855369499	1.48787620372774	-1.83228917789298	-2.99310949262971	-3.60528766093954	-1.7367104670832	-3.57838859360819
ANGPTL4:::AAG	2.66103707529625	2.61884118057751	2.35311438885317	2.22077978581702	2.69100671143809	3.0475046295561	3.38181371523821	3.78183231943518	3.63902030523054	3.85833842095113	4.19667809669548	2.73175504586175	2.85748823867167	3.02187144043835	3.15763911674439	3.07458019095752	3.44579331861926	3.4050983279809	3.46273468789247	2.98897473692112	3.40882013503449
ANGPTL4:::CCT	2.37431268529481	2.41231700740484	1.86803698306808	2.37315797260431	1.76658343619983	2.25665478849429	2.43759115297099	2.94372889576891	3.06281222437179	3.21951095803107	3.06543364397978	2.47521218992565	2.45706479944098	2.51952884377316	2.61942197115254	2.61005067268464	2.67706568833007	2.99435645112762	2.68240976170672	2.54758583511298	2.97809921274037
ANGPTL8:::AAG	-0.834514409393496	-1.66899862813172	-1.25868973818048	-0.659359962119163	-0.713853355995499	-0.875018599659902	-0.473081042630958	-0.0674873157580396	-0.134300875947189	0.285424496708251	-0.016768435691205	2.25174346728195	2.25254105555604	2.28947380319764	2.40832699323486	2.37601969883249	-0.860430826741214	-1.57578334095736	-0.7629680578934	-0.781362331331962	-0.557787262027849
ANGPTL8:::CCT	-1.21377972255339	-1.2095169351407	-1.25073230778007	-1.04933062559418	-1.7707921735188	-1.67022823470516	-1.0483115743517	0.362649973755788	-0.533510668222329	0.0919643543128124	-0.927251279375397	3.29059341320829	3.27687780535379	3.31900235955019	3.37967751486664	3.43008588601129	-1.07454426754715	-1.39118831865426	-1.8862724146562	-1.41216091990564	-1.92080645625796
ANGPTL8_ATG:::AAG	-1.23258136376751	-1.12266913021427	-0.763908144468521	-0.979436462061909	-0.913347866497206	-0.638945890027392	-0.0380577880478042	-0.288026041031486	0.187832520225184	0.932726044026426	-0.157192353829789	2.66400847600507	2.65935656204794	2.68045295423202	2.79711419272938	2.73422923291496	-0.917537870992672	-1.12211207223263	-1.5085592052014	-0.91127203926387	-0.664738308022162
ANGPTL8_ATG:::CCT	-1.56524742332288	-1.74615223264838	-1.56468343387105	-1.34879750283812	-1.77904809429686	-1.58653225343347	-0.352662616821821	-0.900556225532047	-0.86767620571514	-0.827128094743981	-0.753564334093137	3.70915873168948	3.67777345238028	3.71202571196214	3.76671425472329	3.81034226739687	-1.99545419799279	-1.55988439420222	-1.52372193559097	-1.74315321292162	-1.33269726775223
ANKRD1:::AAG	-0.668200988636598	-1.28716956302558	-1.40637893820209	-1.13576060104164	-0.825745841252341	-1.08472762705741	1.69535649425454	1.86226108445361	1.26474668663959	1.76211526546312	1.98088220551035	-1.41066941573673	-1.25642642940407	-1.34608557421372	-1.26661860290031	-1.19464625124484	-0.346890315175645	-0.291630041072711	-1.57100395932383	-0.431177859829165	-0.128172774330106
ANKRD1:::CCT	-1.19136643311636	-1.23941666337101	-1.33691590366038	-1.49296410812032	-1.14695058076288	-1.59968766992055	1.47887070359733	1.97836997796294	2.47398969771241	2.5519951785664	1.9665352056517	-2.43681023968964	-2.42354349318045	-2.4759244148408	-2.41454378593057	-2.38750834390968	-0.698819259742904	-0.837583462425271	-0.998184664087409	-0.332866553886708	-0.0550435494681064
ANPEP:::AAG	-0.118843443610337	0.445998762735704	0.62263999362643	-0.474854454237085	-0.443615460630393	1.17024057713568	1.83125449610076	1.90892899574384	-2.53407039456461	1.79189165174325	1.76297010477783	0.127126360688224	0.00762393243843597	-0.0291645120127723	0.307276248100225	0.316339758981838	-0.973796158227012	-0.00532263387440759	-1.30658648410451	-0.788065036195455	2.82790885759215
ANPEP:::CCT	0.0957215938793938	-1.99115578817506	-0.751028289654916	-1.10428476422967	0.796178477410726	-1.78522877000727	1.9930932931861	3.1605863563233	1.55819260040422	2.5980361580697	1.57588677028867	-0.650595012842064	-0.580754265772145	-0.751155795915376	-0.70112861340598	-0.465361671068615	1.3395172239535	1.05802494005647	0.820807222231667	-2.1118163194598	1.52869111504265
AOX1:::AAG	-0.917674390635392	-0.906471340645187	-0.58736575171915	-1.19589732565714	-0.700032226783716	-0.705244157073954	-1.1423027721305	-1.83959903804436	-1.02824955420421	-0.991272053765292	-0.990279635874883	-0.901181414207155	-0.679015124406466	-0.739562303491354	-0.682848228560146	-0.741380646123155	-1.3142918761646	-0.861065576746941	-0.497026982696555	-0.671424582900934	-0.435519442970092
AOX1:::CCT	-1.81307499336001	-1.22488182938153	-1.3516173520393	-1.50234641796496	-1.43589828489519	-1.85581251258324	-0.792241682357195	-2.10758751781419	-1.70555184340082	-1.72662964216908	-1.27454447874127	-1.08506396155578	-1.01680946776107	-1.17246496990044	-1.12305035064169	-0.981274547888844	-1.27892508489855	-0.997657980302547	-2.09420300466799	-2.04965262235199	-1.4032838472284
APCS:::AAG	-0.475731770071792	-0.857629728628337	-1.29354468572023	-0.831194157549148	-0.802690928845852	-1.1055516882348	0.837225126228901	0.821422893314581	1.23038486195735	0.628032419613169	0.92307903986165	1.95399023927328	2.05473822322365	2.11011092672402	2.14764300352914	2.15513362114189	-0.230593021473916	-0.198856418858517	-0.251187111693572	-0.562211266725224	-0.638169214469769
APCS:::CCT	-1.64404550349111	-1.51899877055362	-1.76174933621259	-1.74397406524018	-1.62853194625818	-1.66455097861029	-0.0429762355222837	0.701555530870872	0.507903737880685	0.495919192741876	0.654057605099078	2.32521447180488	2.31128039138798	2.33038193332149	2.30262895213935	2.38646838060872	-1.16630506474552	-0.686315099853861	-1.3854524927868	-1.13687505033652	-0.843619403835439
APOA1:::AAG	0.523675056393474	0.666071059795543	0.416214975518163	0.23787427484499	0.794895032618611	0.59847528430171	0.0924317903479278	-0.224927442947739	0.154325049256626	0.149853036379679	0.215417365026086	2.04221734425155	2.16265394301285	2.24873839162287	2.2540274774623	2.40628009904237	1.28089762648001	0.804101816876599	0.783870129112417	0.981672583277768	0.935486839630957
APOA1:::CCT	-0.295281003616271	-0.0429686296284516	-0.204977464732791	-0.112430225489985	-0.198142765370017	0.2781291244731	-0.305669668649804	-0.51784892907104	-0.767476279036874	-1.03773149103294	-0.199554522611847	2.28327376811755	2.40376312395877	2.33435267754223	2.21611928604414	2.57462247650712	0.252101932333639	0.20428223280377	0.191405026550004	-0.418811072115323	0.219368579322351
APOA2:::AAG	-0.863580179059279	-1.16063036426738	-0.836305978160926	-0.878761446540165	-0.918028521106088	-0.563659481936144	1.10940863768772	1.22765167514565	0.883101471333944	0.881210896196971	0.810664242415876	1.33192391478663	1.46954083670294	1.56045241226882	1.58774198182768	1.66174056047281	-0.444498676666838	-0.0551122657311182	-0.520705988090951	-0.620791647829278	-0.253731272242559
APOA2:::CCT	-1.6607939372296	-1.61650404350048	-1.47317691908315	-1.67780261344366	-1.61954674513297	-1.61952406876296	-0.549280301176428	0.150455918573779	0.442535623874239	-0.497991767001965	0.594824626048073	0.730573396351369	0.780288860114109	0.763736225994183	0.748099712202989	0.924041130503582	-0.641845847052059	-1.16312320576163	-0.746319745178783	-1.4899756102319	-0.594270082122987
APOA5:::AAG	-1.24110301956196	-1.34969303639621	-1.36031120864613	-1.18362502825491	-0.745918260897742	-0.828484447474562	-1.37065087834659	-1.46410132476535	-1.30907365571323	-1.37247178891049	-2.05777616252165	-2.20482502189835	-2.08329872460302	-2.07097340516285	-2.03702778012864	-2.04448286981216	-1.57355620591719	-1.15781771202734	-1.10024712667193	-2.25347424938364	-1.64366085736817
APOA5:::CCT	-2.05918614412498	-3.0667471733526	-2.03738880383084	-2.76396003737587	-1.91301972775475	-2.63949091414535	-2.76362010176787	-2.63829273181123	-3.14350915158065	-2.20463896941104	-3.31787560046483	-2.86371121859636	-2.93234885520541	-2.9682494213861	-2.90951955144313	-3.01409882527998	-2.73594379729917	-2.1176159084176	-2.59022661472544	-2.26466639569094	-2.62075057615928
APOA5_ATG:::AAG	-0.814907454270457	-0.584021028496776	-1.32145032778749	-1.00872004528979	-0.749164722112058	-0.440977880428409	-0.891377729010056	-1.14327738187217	-1.71826433865834	-0.109000134976567	-1.61716274632347	-1.66922524087115	-1.65546239057098	-1.68986866704613	-1.67281512768708	-1.64891309852667	-1.4167172002316	-1.31960780393893	-1.33305115425418	-1.51531730257427	-1.14691439312063
APOA5_ATG:::CCT	-1.84529634397326	-2.0920591022305	-2.57887954249971	-1.99069748350728	-1.95667030775686	-2.16117682835967	-2.06528506732961	-3.00667066107898	-2.21336812507878	-2.05478244342144	-1.40195580858962	-2.35202080524591	-2.5278943056789	-2.50510131851537	-2.42416120568131	-2.52818991270329	-2.42204757742693	-2.33146020000407	-2.85196626279169	-1.77889135529161	-2.5597591875334
APOB:::AAG	-0.159351024281025	-0.938169224671166	-0.338838587000821	-0.400488965497458	0.428961543051025	-0.397066887626156	0.675079956590932	0.261934347230831	0.85040427252267	0.82484628545776	0.464266904728781	2.82879712371215	2.83216416664309	2.87478262674471	2.92339601712619	2.93487849125298	-0.370298118555589	0.187961886632277	0.895736219420867	-0.688238940396939	-0.505651619798787
APOB:::CCT	-0.44520723308472	-1.02936709136519	-0.751861425568469	-0.737648351569203	-0.946030017665677	-1.03729087117605	0.567228958494902	0.306426815201023	1.07292135872056	1.16301224401856	0.388090297981546	4.24361847706516	4.22208861356152	4.18193578245428	4.21419448722223	4.300096220128	-0.0112001332681788	-1.13941440795197	-0.904018992300271	0.270644669707268	0.114566452089183
APOBEC2:::AAG	-0.306232998396477	-0.352898627811097	-0.15110764106499	-0.659289922214173	-0.343245439133153	-0.0567597525499995	0.358726732731491	1.3040997370748	1.01113385637909	0.546294433060735	1.22056506603772	-1.13165036184547	-1.03910464163527	-1.12302169675782	-1.09410066799446	-0.959602421845163	1.18946899733168	0.517040570916102	0.832173525268818	0.495671316192218	0.748373509513537
