A_1_ratio_scaled_AAG	A_2_ratio_scaled_AAG	A_3_ratio_scaled_AAG	A_4_ratio_scaled_AAG	A_5_ratio_scaled_AAG	A_6_ratio_scaled_AAG	S_1_ratio_scaled_AAG	S_2_ratio_scaled_AAG	S_3_ratio_scaled_AAG	S_4_ratio_scaled_AAG	S_5_ratio_scaled_AAG	L_1_ratio_scaled_AAG	L_2_ratio_scaled_AAG	L_3_ratio_scaled_AAG	L_4_ratio_scaled_AAG	L_5_ratio_scaled_AAG	V_1_ratio_scaled_AAG	V_2_ratio_scaled_AAG	V_3_ratio_scaled_AAG	V_4_ratio_scaled_AAG	V_5_ratio_scaled_AAG	A_AAG	V_AAG	S_AAG	L_AAG	group_AAG	FDR_active_A_AAG	FDR_active_S_AAG	FDR_active_L_AAG	FDR_active_V_AAG	A_mean_log_ratio_AAG	S_mean_log_ratio_AAG	L_mean_log_ratio_AAG	V_mean_log_ratio_AAG	A_1_ratio_scaled_CCT	A_2_ratio_scaled_CCT	A_3_ratio_scaled_CCT	A_4_ratio_scaled_CCT	A_5_ratio_scaled_CCT	A_6_ratio_scaled_CCT	S_1_ratio_scaled_CCT	S_2_ratio_scaled_CCT	S_3_ratio_scaled_CCT	S_4_ratio_scaled_CCT	S_5_ratio_scaled_CCT	L_1_ratio_scaled_CCT	L_2_ratio_scaled_CCT	L_3_ratio_scaled_CCT	L_4_ratio_scaled_CCT	L_5_ratio_scaled_CCT	V_1_ratio_scaled_CCT	V_2_ratio_scaled_CCT	V_3_ratio_scaled_CCT	V_4_ratio_scaled_CCT	V_5_ratio_scaled_CCT	A_CCT	V_CCT	S_CCT	L_CCT	group_CCT	FDR_active_A_CCT	FDR_active_S_CCT	FDR_active_L_CCT	FDR_active_V_CCT	A_mean_log_ratio_CCT	S_mean_log_ratio_CCT	L_mean_log_ratio_CCT	V_mean_log_ratio_CCT	A_CCT_activity	A_AAG_activity	A_fold	A_pvalue	A_qvalue	S_CCT_activity	S_AAG_activity	S_fold	S_pvalue	S_qvalue	L_CCT_activity	L_AAG_activity	L_fold	L_pvalue	L_qvalue	V_CCT_activity	V_AAG_activity	V_fold	V_pvalue	V_qvalue	qvalue_0_05_A	fold_1_5_A	active_A	final_sig_A	qvalue_0_05_S	fold_1_5_S	active_S	final_sig_S	qvalue_0_05_L	fold_1_5_L	active_L	final_sig_L	qvalue_0_05_V	fold_1_5_V	active_V	final_sig_V	group2
ACTA1	2.35926487538728	2.35477332892959	2.10726428171235	2.61929958912466	2.32257432856661	2.11341490410027	4.2316631021074	4.33575927285105	4.61803777306005	4.73586285533826	4.48327045934694	-0.0742527727465975	-0.0913598966961186	0.064187524996172	0.0876167076130088	0.0915466507658202	3.74980738199526	3.7050748106657	3.4454400981063	3.28086720414405	3.75773173990913	0	0	1	0	promoter_candidate	1	1	1	1	2.31276521797013	4.48091869254074	0.015547642786457	3.58778424696409	2.57442812340955	2.29023842846248	1.66979465454137	1.45546140385999	1.95790964221605	2.11131540063254	3.03423412348139	4.86429432116679	3.97987377240176	3.8331031215876	4.52206432477621	-0.808974225653159	-0.677418998731632	-0.765127596400953	-0.767629157316332	-0.66221229223836	3.38198739249627	2.91341470473958	3.15105692612686	3.16953608257657	3.37361410290746	0	0	1	0	promoter_candidate	1	1	0	1	2.009857942187	4.04671393268275	-0.736272454068087	3.19792184176935	2.009857942187	2.31276521797013	0.302907275783128	0.187032182263179	0.241932176061824	4.04671393268275	4.48091869254074	0.434204759857989	0.241106457132754	0.396757461104533	-0.736272454068087	0.015547642786457	0.751820096854544	9.0482705036234e-05	0.000213868211903826	3.19792184176935	3.58778424696409	0.389862405194737	0.0249764717727101	0.0910357382369807	0	0	1	0	0	0	1	0	1	2	1	2	0	0	1	0	0_0_1_0
ACTA2	0.808332478699653	0.263392883808371	0.215826997521565	0.0286249502324348	0.132890013381179	0.148445738249983	1.28799072868739	2.08184890307793	1.63765544283156	1.69008438134954	1.8745309880655	-0.938863068687383	-0.811489926522186	-0.840341285416313	-0.811312075054348	-0.676300680510592	0.621560747064649	0.746795102805504	0.363764442072994	0.586437713279108	1.3604487313058	1	0	0	0	promoter_candidate	1	1	0	1	0.266252176982198	1.71442208880238	-0.815661407238164	0.735801347305611	0.443164109248816	0.0286930646462912	-0.109835364048179	-0.268050830376436	-0.176226400317336	0.0441760882190895	0.89331465345523	1.66154987981607	1.32777455286326	1.02308255336357	1.38695151558198	-1.62599399262572	-1.57836992043677	-1.62831897266217	-1.6182002546144	-1.50066044088706	0.146820593514318	0.589174532502703	-0.139441109609296	0.55845159482174	0.687198522798524	1	0	0	0	promoter_candidate	1	1	0	1	-0.00634655543795911	1.25853463101602	-1.59030871624522	0.368440826805598	-0.00634655543795911	0.266252176982198	0.272598732420157	0.000807894963306945	0.00677589324063889	1.25853463101602	1.71442208880238	0.455887457786364	0.00160576682526467	0.036838180109013	-1.59030871624522	-0.815661407238164	0.774647309007059	5.38695410166783e-06	5.75592356068617e-05	0.368440826805598	0.735801347305611	0.367360520500013	0.0365814526436663	0.10932388146383	1	0	1	0	1	0	1	0	1	2	0	0	0	0	1	0	1_0_0_0
ACTC1	1.05595424698043	-0.0317105481828739	0.260600979287958	0.42802834319038	0.214376545686621	0.72724030673199	2.36502023346076	2.4648332304026	2.56890402350589	3.3756059934206	2.64196238602127	-1.09512188671518	-0.870047853711309	-0.984451497295787	-0.9024798672337	-0.924911601393156	1.45188926173632	1.29356774979844	0.335056874262579	0.958171998237172	1.45309454128589	1	0	0	0	promoter_candidate	1	1	0	1	0.442414978949083	2.68326517336222	-0.955402541269826	1.09835608506408	0.847181375394429	0.340071757991439	-0.165694500302584	0.224621524563444	0.25750757935138	0.614639329480749	2.80171686811497	2.95705614373091	2.44565579241174	2.36645471463416	2.61449456864771	-1.77401344592483	-1.68174356355215	-1.80018006830139	-1.86923704583074	-1.79913136942927	0.546792183229909	1.11452343184798	0.716110442957421	0.417465151918411	0.981261750331621	1	0	0	0	promoter_candidate	1	1	0	1	0.353054511079809	2.6370756175079	-1.78486109860767	0.755230592057069	0.353054511079809	0.442414978949083	0.0893604678692741	0.458439921809289	0.514508113685245	2.6370756175079	2.68326517336222	0.0461895558543248	0.87241366215793	0.906102072547517	-1.78486109860767	-0.955402541269826	0.829458557337849	6.01424074061856e-05	0.000169354071396479	0.755230592057069	1.09835608506408	0.343125493007012	0.185410853215649	0.29696194149529	0	0	1	0	0	0	1	0	1	2	0	0	0	0	1	0	1_0_0_0
ACTN1	-1.94909287705179	-0.92907104194723	0.176779204684368	-1.28528587382071	-0.481626174228098	-1.25260386218958	-0.981279080469975	0.588853071988376	0.0980300325933356	-1.17316020246556	-0.303344877545569	-1.02128475351143	-0.97834425622334	-0.792071355731891	-0.78380085469155	-0.808331602614011	-2.70574571195144	-1.30427659329518	-2.40172703651287	-1.73344991953536	-2.13597210140194	1	0	0	0	promoter_candidate	0	1	0	0	-0.953483437425506	-0.354180211179879	-0.876766564554444	-2.05623427253936	-1.6808330824715	-1.49853999571255	-1.16611026791321	-0.865098471249975	-2.3177103202756	-1.76021998038614	-2.04847654832906	0.0793899291643877	0.457306385312832	-0.0344487845485607	-1.92375573057649	-2.22093824363392	-1.8945206241863	-1.80469825379885	-1.82545694317322	-1.89689971093606	-0.820606420775466	-2.37521575613859	-2.54016637466799	-1.34049893948606	-0.866271832097664	1	0	0	0	promoter_candidate	0	1	0	0	-1.5480853530015	-0.693996949795378	-1.92850275514567	-1.58855186463315	-1.5480853530015	-0.953483437425506	0.594601915575989	0.159325421118356	0.213896434547879	-0.693996949795378	-0.354180211179879	0.339816738615499	0.529010480280984	0.651861255322539	-1.92850275514567	-0.876766564554444	1.05173619059123	2.26293414009392e-05	9.48972381329708e-05	-1.58855186463315	-2.05623427253936	-0.467682407906204	0.41869309111666	0.531890246043966	0	2	0	0	0	0	1	0	1	2	0	0	0	0	0	0	1_0_0_0
ACTN3	-0.0333350070720169	-0.369473097145346	-0.599443696939076	0.484308140477273	0.184152911154122	0.129402577663383	1.1336855889063	1.17936070644107	0.535988353935175	0.792718942505786	1.01908024994731	-0.485793424007348	-0.42491446561284	-0.349345403814223	-0.37723323440974	-0.282976261488664	1.23029143456383	0.639178949969208	-0.021424190832416	0.833055768317431	0.908590359209802	0	0	1	0	promoter_candidate	1	1	1	1	-0.0340646953102769	0.932166768347127	-0.384052557866563	0.717938464245571	-0.266640189035817	-0.23725783131018	-0.441953670379307	-0.55747191702047	-0.0759232134131608	-0.1366878307484	0.590632799243542	0.781809300865575	0.789402803803121	0.545913611886746	0.553710166854193	-1.14184585420276	-1.10832153233145	-1.11782921024447	-1.19225307051655	-0.998962730723324	0.434992833668885	0.238041763610451	0.22455877478091	0.282238842188333	0.911539999961305	0	0	1	0	promoter_candidate	1	1	0	1	-0.285989108651222	0.652293736530635	-1.11184247960371	0.418274442841977	-0.285989108651222	-0.0340646953102769	0.251924413340946	0.21389490016463	0.26996443710099	0.652293736530635	0.932166768347127	0.279873031816492	0.119949900629872	0.259171530446814	-1.11184247960371	-0.384052557866563	0.727789921737148	1.44414420943989e-05	7.66280600927289e-05	0.418274442841977	0.717938464245571	0.299664021403595	0.186529097707042	0.297531076097123	0	0	1	0	0	0	1	0	1	2	1	2	0	0	1	0	0_0_1_0
ADAMTS1	3.27509478375666	2.97210338910548	3.06715151031613	2.67121047216173	2.60290626471353	3.10453749680432	3.73248754220424	3.03673877486615	3.48707767800667	3.90812339950286	3.27591031392663	1.9888179888047	2.10238240176144	2.15896392072548	2.2940912799891	2.2386898364992	2.96008494346916	3.26053883385941	3.36925056843026	3.13322076824516	3.16776675915429	1	0	0	0	promoter_candidate	1	1	1	1	2.94883398614297	3.48806754170131	2.15658908555599	3.17817237463166	2.82903352747172	2.81648368758782	2.2289285853999	2.62977137756183	2.40209270594471	2.92467905618378	2.55806820483646	3.27966353537719	3.14177336025743	2.87930205009039	3.51957928110465	2.7996167239527	2.80059001250991	2.72608145816778	2.75766942344941	2.83741763842712	2.81859263156407	2.67117417801816	2.65872781277194	2.77666207190741	2.7014373605597	1	0	0	0	promoter_candidate	1	1	1	1	2.63849815669163	3.07567728633322	2.78427505130138	2.72531881096426	2.63849815669163	2.94883398614297	0.310335829451347	0.0473533749104331	0.0815356124285603	3.07567728633322	3.48806754170131	0.412390255368085	0.243937541706857	0.397226059564401	2.78427505130138	2.15658908555599	-0.627685965745398	0.000445991830556054	0.000717265212028293	2.72531881096426	3.17817237463166	0.452853563667399	0.00981598965367105	0.0554816806511842	0	0	1	0	0	0	1	0	1	1	1	1	0	0	1	0	1_0_0_0
ADH1A	-1.88204651163093	-3.50732560055966	-2.13792146943384	-3.26416129538641	-1.71996136336772	-2.01028610313387	-2.776426602253	0.400348648188998	-2.25986167878637	0.292481629210951	-2.97517525589617	-0.468742185910835	-0.0759148809813257	-0.34049883744506	-0.19746075436743	-0.0787612690343906	-2.21697138155454	-2.07799117618459	-1.84720738286015	-2.75112767359616	-3.00419331598901	0	0	0	1	promoter_candidate	0	0	1	0	-2.42028372391874	-1.46372665190712	-0.232275585547808	-2.37949818603689	-2.3200949583742	-2.99972489967387	-3.97369194425827	-2.59882794049403	-1.94299605407624	-0.988312355701461	-1.44342825503155	-3.77191321144778	-2.19461123107275	-4.4474612295457	-1.39952322786219	-0.277325865908532	-0.201116390865682	0.0107780440483653	-0.0689248643844133	0.120540811690818	-3.08415270428597	-2.65223447849205	-2.26103625482177	-1.43531198344977	-1.67785717066362	0	0	0	1	promoter_candidate	0	0	1	0	-2.47060802542968	-2.65138743099199	-0.0832096530838886	-2.22211851834264	-2.47060802542968	-2.42028372391874	0.0503243015109405	0.909708290578123	0.92875977310332	-2.65138743099199	-1.46372665190712	1.18766077908487	0.432338902796782	0.580420557971584	-0.0832096530838886	-0.232275585547808	-0.14906593246392	0.127616574112773	0.133076106695138	-2.22211851834264	-2.37949818603689	-0.157379667694256	0.759742422529154	0.819639128039751	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0_0_0_1
ADH1B	-1.71526879141998	-1.10822928265002	-2.28733247859	-1.03452227509173	-0.869239264680887	-1.39369053523082	0.920129765708771	-1.07151905334046	-2.88565715299319	-0.342041194215905	-0.597092149936116	-0.491865541080672	-0.409807561526249	-0.397624163355889	-0.295627217419935	-0.38565086670795	-1.49821824234579	-3.05905226988683	-1.0372100700042	-1.06604820774515	-2.46399993538987	1	0	0	0	promoter_candidate	0	0	1	0	-1.40138043794391	-0.79523595695538	-0.396115070018139	-1.82490574507437	-2.26659054046962	-2.22331247956408	-1.64870860114597	-2.44220092599359	-1.25686594715075	-0.888469587271238	-1.47429465175267	0.938342975469227	-2.5004208828892	-1.8453070832217	-1.99865438824422	-0.370163312760413	-0.265274009108274	-0.416822711289184	-0.347285189956342	-0.139527180147786	-1.40471784523884	-2.91880850703462	-0.515529384699549	-1.73845686160239	-2.57787391164784	1	0	0	0	promoter_candidate	0	0	1	0	-1.78769134693254	-1.37606680612771	-0.3078144806524	-1.83107730204465	-1.78769134693254	-1.40138043794391	0.386310908988635	0.306052463284477	0.364459421926553	-1.37606680612771	-0.79523595695538	0.580830849172334	0.502603492213759	0.636413512868071	-0.3078144806524	-0.396115070018139	-0.0883005893657393	0.18317599138913	0.189241421567578	-1.83107730204465	-1.82490574507437	0.00617155697027894	0.97634535509861	0.989025164905086	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1_0_0_0
ADH1C	-2.11467173663272	-2.62523223494859	-2.1303055797374	-0.523227238415797	-1.93790336627001	-0.569922347266391	-0.647619192834428	-3.62493122266227	-1.8557945870545	-0.579428907318573	-1.78644861372747	-0.195397119424077	-0.281049117458242	-0.386862614586256	-0.155661110160385	-0.221479559290541	-3.10436764168257	-0.829519234865684	-1.79594552090035	-0.85886451479127	-1.95251950029125	0	0	0	1	promoter_candidate	0	0	1	0	-1.65021041721182	-1.69884450471945	-0.2480899041839	-1.70824328250623	-3.6215937729169	-2.5151295933566	-2.11281063850217	-2.39739683274295	-2.49767397103848	-1.61761903279747	-3.34167822013441	-1.72168663388629	-3.10425767773991	-1.94274060130996	-3.21695740238185	-0.433719083116632	-0.459680431481325	-0.560164919287591	-0.459988262795133	-0.465111637356231	-4.37824660781655	-2.15980864846397	-2.77934302932857	-1.81819881207133	-2.09093645123575	0	0	0	1	promoter_candidate	0	0	1	0	-2.46037064022576	-2.66546410709048	-0.475732866807382	-2.64530670978323	-2.46037064022576	-1.65021041721182	0.810160223013942	0.057621906959547	0.0936355988092638	-2.66546410709048	-1.69884450471945	0.966619602371036	0.274449505659108	0.427286655517174	-0.475732866807382	-0.2480899041839	0.227642962623482	0.00069925657537102	0.0010252258059951	-2.64530670978323	-1.70824328250623	0.93706342727701	0.0117228676714823	0.0617826809713257	0	2	0	0	0	2	0	0	1	0	1	0	0	2	0	0	0_0_0_1
ADH4	1.04080169669417	-0.400138283618519	-3.65656363187106	-1.31602543570842	-4.21238274095468	-2.3887755606675	-2.4519794708147	-2.18809043327711	-2.85020679244027	-3.65951773370451	-3.63179874920904	-1.93537124624796	-1.5484392036874	-1.50985755217234	-1.05854561087589	-1.45199105560365	-2.06037346202789	-3.77353447912053	-2.35827740060166	-1.59371963726339	-2.29714088045755	0	0	0	1	promoter_candidate	0	0	0	0	-1.82218065935434	-2.95631863588913	-1.50084093371745	-2.4166091718942	-3.15151628994376	-4.03126426992307	-3.76843628899869	-1.70897499262397	-3.9122454647931	-1.4639483381511	-0.972222139568255	-2.39477978178027	-2.86900467317921	1.09223745610174	0.342290593167021	-1.97170695705194	-1.65364430543458	-1.64086531720211	-1.43042922874521	-1.68398017559	-0.407764225970928	-1.52878591082187	-2.54070702249139	-1.36639948708789	-1.66386347062696	0	0	0	1	promoter_candidate	0	0	0	0	-3.00606427407228	-0.960295709051795	-1.67612519680477	-1.50150402339981	-3.00606427407228	-1.82218065935434	1.18388361471795	0.238317249462677	0.29459184561155	-0.960295709051795	-2.95631863588913	-1.99602292683733	0.121178238072295	0.260382990899147	-1.67612519680477	-1.50084093371745	0.17528426308732	0.0397413956746949	0.0433542498269399	-1.50150402339981	-2.4166091718942	-0.915105148494396	0.112361816104717	0.209169967927636	0	2	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0_0_0_1
ADH6	-1.05245757824227	-1.41150761074541	-0.768771439880689	-2.18873899966471	-1.00128733957324	-0.971887487446159	-0.89311667838407	-0.380520931527185	-1.70519420325001	-1.94064901598661	-3.54172490715422	1.71983174959614	1.73734084876957	1.78201514326904	1.78075658450921	1.82780270633102	-1.12281191446903	-2.40991775487002	-1.87850600535393	-1.19907696700622	-0.523382966745081	0	0	0	1	promoter_candidate	0	0	1	0	-1.23244174259208	-1.69224114726042	1.769549406495	-1.42673912168886	-1.3437090155653	-1.29143663295515	-1.64174549249253	-2.33995304563343	-0.937493990755915	-1.90685241971877	-1.59479003326008	0.722417513278267	-2.47137493395562	-3.95330010995849	-2.75465265391729	2.54472563794295	2.57197668725743	2.55468981066961	2.54431540486279	2.68525384224255	-2.91486277979822	-1.3831181794403	-1.73874086072994	-2.61259018731318	-1.21429513065762	0	0	0	1	promoter_candidate	0	0	1	0	-1.57686509952018	-2.01034004356264	2.58019227659507	-1.97272142758785	-1.57686509952018	-1.23244174259208	0.344423356928104	0.125076232451235	0.176738154550658	-2.01034004356264	-1.69224114726042	0.318098896302224	0.605542467431939	0.710260337739718	2.58019227659507	1.769549406495	-0.810642870100071	1.52094425002302e-06	3.59495913641804e-05	-1.97272142758785	-1.42673912168886	0.545982305898995	0.347454443589387	0.46248202389031	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0_0_0_1
ADM	3.08330191696683	2.96384406064059	2.31226405797132	2.82284163257691	2.29491747099731	2.81017904414015	4.52488348979455	4.25597940718729	4.62442443344256	4.07486949979765	4.2933255628971	2.53742891872672	2.66110560499291	2.77977994136494	2.90602484092595	2.84803188919355	3.65412681448869	3.66161224828161	3.49004239567784	3.62774374424678	3.79996200649426	1	0	0	0	promoter_candidate	1	1	1	1	2.71455803054885	4.35469647862383	2.74647423904082	3.64669744183784	2.85470130058814	2.40341428940948	2.00491971889716	2.31365022967213	2.28196524672608	2.28316151037517	3.70263876214346	3.17795079449022	3.29954300091348	3.16633857170939	3.77088228739711	2.23883149374761	2.28188159523059	2.29479652992178	2.36869297081272	2.32492116656161	3.25177207632765	3.38969941417713	2.94208397724451	3.0527888824415	3.2801219921172	1	0	0	0	promoter_candidate	1	1	1	1	2.35696871594469	3.42347068333073	2.30182475125486	3.1832932684616	2.35696871594469	2.71455803054885	0.357589314604159	0.00956673295757748	0.0280528259658287	3.42347068333073	4.35469647862383	0.931225795293099	0.00221608415463437	0.0411558485860668	2.30182475125486	2.74647423904082	0.444649487785952	0.000631059263744547	0.000942962118238978	3.1832932684616	3.64669744183784	0.463404173376237	0.00118003933540105	0.0204540151469515	1	0	1	0	1	2	1	2	1	0	1	0	1	0	1	0	1_0_0_0
ADPRHL1	1.93789814511692	1.74268082527981	2.10455377759859	2.31141746408508	2.03464659811406	1.94646200691212	2.78717174095048	2.691907763234	3.00822008632354	3.13084000628354	2.61244860941685	0.746656137861968	0.790160017526844	0.882790507841529	0.943691734308042	0.976694333853463	2.36700577584605	2.66978098346789	2.47502132878	2.38719079190939	2.3226337151608	0	0	1	0	promoter_candidate	1	1	1	1	2.01294313618443	2.84611764124168	0.867998546278369	2.44432651903283	1.61331185610692	1.71476543243651	1.48270787828508	1.3393433482233	1.57782115316696	1.67958446468441	2.28648088730279	1.85844684338135	2.1923377487741	2.50165387837481	2.92887841717221	0.377886995851026	0.319141386635463	0.257955941317756	0.319752186375538	0.358305471823932	1.871436129607	2.64184211872262	2.15125837682009	2.26840074625686	2.21557848348175	0	0	1	0	promoter_candidate	1	1	1	1	1.56792235548386	2.35355955500105	0.326608396400743	2.22970317097766	1.56792235548386	2.01294313618443	0.445020780700569	0.020328687874029	0.0446658494133594	2.35355955500105	2.84611764124168	0.49255808624063	0.0802707800256642	0.201971640064574	0.326608396400743	0.867998546278369	0.541390149877626	0.000487212142427466	0.000763103355609284	2.22970317097766	2.44432651903283	0.214623348055165	0.0661894214308428	0.14964564845234	1	0	1	0	0	0	1	0	1	0	1	0	0	0	1	0	0_0_1_0
AFM	-1.17808818476359	-1.02894758811441	-1.23459286355091	-1.9470011577533	-3.01752659795737	-3.57662192502788	-2.12125454577609	-1.70535346051631	-1.0465117902129	-1.91669519559513	-0.43245273265617	-0.461211275899338	-0.390412070090767	-0.344266600607965	-0.352466931529909	-0.37271275772956	-4.88824131998737	-2.90843225555076	-0.708390591726494	-3.9320692920306	-1.80162606759748	0	0	0	1	promoter_candidate	0	0	1	0	-1.99712971952791	-1.44445354495132	-0.384213927171508	-2.84775190537854	-2.2236653044436	-2.8154472569183	-1.87415292263551	-2.94785729685112	-2.31536983297992	-2.02374958419544	-2.23490325860538	-4.645771953892	-4.00928128893254	-3.54230971422058	-3.06772461971268	-0.190638300586239	-0.270743965053466	-0.0328064002514601	-0.0955446180704782	-0.159058483882364	-1.31136240647305	-0.928111968887411	-3.94464377241122	-2.68142196487753	-3.38959627953735	0	0	0	1	promoter_candidate	0	0	1	0	-2.36670703300398	-3.49999816707264	-0.149758353568801	-2.45102727843731	-2.36670703300398	-1.99712971952791	0.369577313476074	0.500549181456539	0.553799094377447	-3.49999816707264	-1.44445354495132	2.05554462212132	0.0193483771803162	0.095517305067384	-0.149758353568801	-0.384213927171508	-0.234455573602706	0.00199676162746257	0.00259579011570134	-2.45102727843731	-2.84775190537854	-0.396724626941229	0.764055470783346	0.822018299601392	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0_0_0_1
AFM_ATG	-1.09150106188951	-2.47316089792945	-1.66147769109531	-2.05955775747995	-2.76389428822213	-2.93181872397877	-2.52610088486376	-1.51586435110047	-2.50866592330315	-4.5853860082863	-4.77498650236006	-0.0719648246631929	-0.176293206242621	-0.00163738262363427	-0.0385977994112846	-0.0754092051587563	-2.0581084265984	-0.809732904086016	-1.37808637949942	-2.04304683267759	-0.957474999889248	0	0	0	1	promoter_candidate	0	0	1	0	-2.16356840343252	-3.18220073398275	-0.0727804836198979	-1.44928990855013	-3.0723815554683	-3.01384252649765	-1.80245853068225	-2.4372219433548	-3.7756762092974	-3.69155311139436	-3.63317095887464	-5.01769568146947	-3.26701190160938	-2.85896529351451	-5.21873722421353	0.176866505772574	0.139917826271111	0.185024182648004	0.182672851765021	0.168454933845316	-1.11342847449888	-3.44040701850301	-3.07512026431304	-3.93380668226347	-1.71346819701126	0	0	0	1	promoter_candidate	0	0	1	0	-2.96552231278246	-3.99911621193631	0.170587260060405	-2.65524612731793	-2.96552231278246	-2.16356840343252	0.801953909349941	0.0295459191738256	0.0576145423889599	-3.99911621193631	-3.18220073398275	0.816915477953558	0.382679318029066	0.532067501002979	0.170587260060405	-0.0727804836198979	-0.243367743680303	0.000332359463671682	0.000557506197126692	-2.65524612731793	-1.44928990855013	1.2059562187678	0.121485257374022	0.220882286134585	0	2	0	0	0	2	0	0	1	0	1	0	0	2	0	0	0_0_0_1
AGT	2.40615106244795	2.46887116918223	2.26991390397965	2.15942859511032	2.43481906938672	2.29654580980929	2.4119714379508	2.48463234400951	2.64968829502455	2.81925915198682	2.76219085927009	1.3117899079259	1.41934563104367	1.40092395640906	1.47351580409195	1.50919803679465	2.52820222380062	2.8507762346383	2.4309962541745	2.50653316355254	2.60282575627289	0	0	0	1	promoter_candidate	1	1	1	1	2.33928826831936	2.62554841764835	1.42295466725305	2.58386672648777	2.08254878177229	2.14380779366221	2.20228524665874	1.89021453244451	2.31193886373225	2.19577758121941	2.32451237089745	2.75511278653748	2.4101002549016	2.35179134224152	2.5371861575023	1.6860273439982	1.69890986499431	1.59809701454783	1.60603542072181	1.72722989404015	2.65422621604517	2.53754337101108	2.56801506845726	2.26312239520749	2.44777433805452	0	0	0	1	promoter_candidate	1	1	1	1	2.13776213324823	2.47574058241607	1.66325990766046	2.4941362777551	2.13776213324823	2.33928826831936	0.201526135071124	0.00847519337554658	0.027092831282485	2.47574058241607	2.62554841764835	0.149807835232286	0.285024070178426	0.436775588878531	1.66325990766046	1.42295466725305	-0.240305240407414	0.00419163838193103	0.0052061750603602	2.4941362777551	2.58386672648777	0.0897304487326669	0.392731658499537	0.505496194108315	1	0	1	0	0	0	1	0	1	0	1	0	0	0	1	0	0_0_0_1
AKR1C4	-1.02510847521729	-2.38180461516035	-1.61463409172544	-2.35464960354029	-1.4305887607798	-1.65163911052901	-2.11622404272601	-3.80893370196342	-1.58987797699268	-3.5250701446811	-4.34900021685865	-1.07097570176535	-1.02611946855068	-1.08180474588974	-0.926598023676573	-0.97572425320093	-0.948861073668923	-0.349170034622147	-2.34763725986438	-1.97465931861181	-0.823681803469236	0	0	0	1	promoter_candidate	0	0	0	0	-1.7430707761587	-3.07782121664437	-1.01624443861665	-1.2888018980473	-1.66877065904526	-1.7530172969083	-1.96237037741206	-3.21418945178968	-2.57506241148037	-1.4323865164476	-0.913086718566245	-4.33061336982398	-1.35440115993093	-3.13972246730563	-2.3162097392174	-1.73223105864973	-2.14250066102554	-1.91432730202605	-1.85877433639636	-1.88419574989301	-1.82373884096223	-0.552040552305799	-3.35587743810416	-2.76755472832218	-2.78724032833023	0	0	0	1	promoter_candidate	0	0	0	0	-2.10096611884721	-2.41080669096884	-1.90640582159814	-2.25729037760492	-2.10096611884721	-1.7430707761587	0.357895342688515	0.248937316376849	0.304343427545364	-2.41080669096884	-3.07782121664437	-0.667014525675534	0.202193765307166	0.356007081127741	-1.90640582159814	-1.01624443861665	0.890161382981483	0.000271258408807121	0.000476535042498996	-2.25729037760492	-1.2888018980473	0.968488479557623	0.0271385657192114	0.0932514592994929	0	0	0	0	0	1	0	0	1	2	0	0	0	2	0	0	0_0_0_1
AKR1C4_ATG	-1.75127618921233	-1.80407555311555	-1.86530722565814	-2.22757747290393	-0.721673060222485	-4.00996446489969	-2.09443362935415	-3.90738032984031	-3.38402179479554	-1.89751565451605	-3.92366945039749	-1.13143628032042	-1.06136329682347	-1.02663980687261	-0.781816590241929	-1.09034389443145	-1.78716546005945	-0.976628403835346	-1.42642808201238	-2.30705797877004	-3.09759725731024	0	0	0	1	promoter_candidate	0	0	0	0	-2.06331232766869	-3.04140417178071	-1.01831997373798	-1.91897543639749	-3.16142845990573	-1.58356390275164	-2.86631925841637	-2.06696568315864	-1.28701662546591	-2.98690508266799	-1.12760588805548	-2.2132677288588	-4.17824421832864	-1.91993741069072	-2.40605727184832	-2.03868195006596	-1.95344657518046	-2.13886640028133	-1.93682573945127	-1.92268216853339	-0.563022471825017	-0.368645493584316	-3.26332780184445	-0.412467059543897	-3.88053942052925	0	0	0	1	promoter_candidate	0	0	0	0	-2.32536650206105	-2.36902250355639	-1.99810056670248	-1.69760044946539	-2.32536650206105	-2.06331232766869	0.26205417439236	0.506058080174894	0.559100995094076	-2.36902250355639	-3.04140417178071	-0.672381668224317	0.228395748004472	0.38229331211049	-1.99810056670248	-1.01831997373798	0.979780592964506	0.000108813306704065	0.000240437334926829	-1.69760044946539	-1.91897543639749	-0.221374986932106	0.760483539929124	0.81930547119436	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0_0_0_1
